Well,CellCount,MeanCellArea
G07,21562,365.61
G08,20994,362.8
G09,24786,356.26
G10,25894,350.34
G11,27262,348.11
24,,
Timespan(h):,549.4653,
B02,353,273.09
B03,779,231.31
B04,3579,348.86
B05,14303,252.63
B06,26169,343.68
B07,20250,374.87
B08,19381,368.91
B09,23118,358.12
B10,24553,355.52
B11,25241,354.99
C02,432,249.65
C03,1136,280.81
C04,1456,257.82
C05,23487,317.37
C06,23547,366.05
C07,23329,354.82
C08,19324,372.61
C09,23278,357.65
C10,23172,364.79
C11,26789,352.15
D02,441,256.86
D03,1084,280.34
D04,1750,295.23
D05,10231,317.05
D06,26595,358.74
D07,21066,369.64
D08,20039,363.39
D09,22287,359.06
D10,25295,359.11
D11,23935,361.7
E02,478,222.57
E03,974,265.2
E04,1347,269.35
E05,37381,254.5
E06,24783,337.29
E07,23662,357.63
E08,20320,362.97
E09,23290,355.64
E10,23398,368.98
E11,24274,361.51
F02,467,218.29
F03,737,264.16
F04,2255,302.53
F05,7058,368.58
F06,29014,340.65
F07,22087,362.2
F08,20170,371.49
F09,22308,362.67
F10,21050,373.64
F11,25185,357.31
G02,388,223.11
G03,848,201.7
G04,18375,307.04
G05,34770,296.75
G06,25538,361.21
G07,21442,369.77
G08,20804,357.56
G09,23314,362.78
G10,24883,356.38
G11,26437,351.03
25,,
Timespan(h):,575.635,
B02,352,279.46
B03,729,227.52
B04,3825,360.51
B05,13938,290.34
B06,24583,362.08
B07,18954,386.23
B08,18531,376.97
B09,22436,362.91
B10,23744,367.59
B11,24495,360.81
C02,439,247.39
C03,1171,284.73
C04,1423,265.63
C05,21326,353.15
C06,21541,385.16
C07,22054,363.67
C08,19202,377.23
C09,22869,366.06
C10,22880,368.11
C11,25463,358.55
D02,422,262.0
D03,1095,283.87
D04,1831,295.14
D05,14814,301.39
D06,24784,376.82
D07,20292,384.37
D08,19464,373.38
D09,21386,367.12
D10,23855,366.41
D11,23806,366.03
E02,484,225.88
E03,1016,256.39
E04,1327,276.57
E05,33995,295.56
E06,22417,358.67
E07,22157,373.44
E08,19507,370.36
E09,23191,358.07
E10,23436,371.22
E11,24309,367.98
F02,440,220.81
F03,798,265.34
F04,2683,315.74
F05,9580,367.37
F06,26673,360.71
F07,20566,367.08
F08,18997,377.33
F09,21904,368.75
F10,20415,379.22
F11,24124,363.86
G02,377,225.47
G03,865,204.66
G04,24937,294.21
G05,31432,322.82
G06,22842,383.92
G07,19625,383.47
G08,19637,373.02
G09,22829,370.81
G10,24166,363.05
G11,26084,357.19
26,,
Timespan(h):,597.1825,
B02,322,232.49
B03,565,242.4
B04,3945,365.52
B05,15479,308.42
B06,27692,342.75
B07,22690,362.87
B08,21169,358.84
B09,24781,346.45
B10,27610,347.68
B11,26930,346.27
C02,129,211.24
C03,496,222.85
C04,669,214.7
C05,23058,363.42
C06,24540,369.24
C07,24454,350.78
C08,21421,365.08
C09,25933,349.17
C10,25665,354.91
C11,29798,330.76
D02,211,209.99
D03,410,226.31
D04,1375,296.25
D05,19141,305.52
D06,27503,360.67
D07,22383,367.94
D08,22049,356.75
D09,22758,352.57
D10,26420,347.39
D11,26969,346.71
E02,204,157.52
E03,472,216.61
E04,605,269.7
E05,36919,293.61
E06,25584,342.91
E07,24588,354.73
E08,21129,362.79
E09,24745,350.33
E10,26640,349.56
E11,27303,343.9
F02,285,194.56
F03,441,220.29
F04,2510,312.35
F05,12269,362.44
F06,30629,338.47
F07,23441,357.49
F08,21631,363.18
F09,23702,356.72
F10,22960,358.53
F11,26969,343.11
G02,201,194.41
G03,506,174.66
G04,29301,304.11
G05,33689,316.04
G06,24768,373.08
G07,22634,366.93
G08,21174,358.57
G09,24554,358.09
G10,27465,343.92
G11,29725,338.28
27,,
Timespan(h):,625.7358,
B02,342,237.92
B03,609,237.54
B04,4097,368.72
B05,20621,291.37
B06,26009,349.38
B07,19815,377.01
B08,19437,367.97
B09,22257,363.02
B10,23577,360.46
B11,23402,365.32
C02,164,189.57
C03,568,213.09
C04,735,214.39
C05,24481,345.7
C06,22930,372.21
C07,22250,360.74
C08,19240,371.3
C09,22290,363.86
C10,22265,367.4
C11,25525,355.23
D02,225,202.18
D03,479,207.91
D04,1721,310.42
D05,25704,299.02
D06,22651,373.96
D07,20583,374.38
D08,20008,366.3
D09,21117,362.84
D10,22902,363.98
D11,23964,363.49
E02,237,148.18
E03,480,227.63
E04,660,261.4
E05,37213,292.59
E06,24146,355.29
E07,21073,372.67
E08,20321,363.23
E09,22790,360.38
E10,22883,364.47
E11,24442,359.08
F02,279,194.47
F03,445,208.35
F04,3342,321.32
F05,15942,354.58
F06,25816,360.73
F07,21065,367.94
F08,19377,373.82
F09,22293,362.16
F10,20539,369.42
F11,23396,359.86
G02,199,178.39
G03,527,179.3
G04,29180,320.2
G05,32199,318.46
G06,22475,377.87
G07,20295,376.59
G08,19431,365.79
G09,23160,362.85
G10,24548,359.57
G11,25516,356.92
28,,
Timespan(h):,646.7247,
B02,341,238.11
B03,608,229.24
B04,4242,379.11
B05,20393,311.65
B06,24392,362.09
B07,17745,392.57
B08,18281,378.74
B09,20774,372.55
B10,22724,369.02
B11,23005,370.3
C02,158,188.47
C03,540,205.38
C04,741,218.6
C05,22702,355.96
C06,21446,380.23
C07,20489,372.85
C08,18274,379.39
C09,21448,372.55
C10,21165,376.47
C11,24948,356.69
D02,223,201.55
D03,484,212.88
D04,2232,323.25
D05,24761,323.03
D06,21037,386.42
D07,19133,384.96
D08,18593,372.19
D09,20126,370.47
D10,21578,368.53
D11,22944,365.76
E02,233,152.6
E03,507,203.69
E04,649,265.55
E05,33828,314.59
E06,22865,365.09
E07,20592,379.91
E08,19155,372.69
E09,21760,367.56
E10,22486,370.88
E11,22962,367.47
F02,294,191.49
F03,475,208.83
F04,4263,314.11
F05,16239,366.38
F06,25044,364.93
F07,20220,368.02
F08,18781,377.71
F09,21773,367.47
F10,20152,373.15
F11,22505,368.92
G02,211,181.47
G03,504,162.64
G04,26107,338.13
G05,31762,323.31
G06,20216,390.73
G07,19711,379.15
G08,19594,368.4
G09,21646,373.15
G10,23626,360.1
G11,23662,368.04
29,,
Timespan(h):,672.9675,
B02,234,239.94
B03,518,252.29
B04,4788,354.07
B05,22252,318.68
B06,26181,342.52
B07,19247,371.07
B08,19727,365.94
B09,22501,355.9
B10,24718,358.84
B11,24035,354.23
C02,134,211.76
C03,547,208.63
C04,859,228.22
C05,25107,343.24
C06,23384,365.46
C07,22688,353.15
C08,19455,368.53
C09,22660,356.91
C10,23310,363.64
C11,26625,346.79
D02,172,179.87
D03,305,224.61
D04,3094,334.08
D05,27113,330.24
D06,22210,373.21
D07,20133,375.07
D08,20606,358.48
D09,22013,353.93
D10,23862,353.77
D11,24419,355.83
E02,236,192.82
E03,476,229.6
E04,735,248.82
E05,35186,305.91
E06,25039,350.3
E07,20791,371.44
E08,20489,361.94
E09,22393,356.96
E10,23267,359.55
E11,25430,351.08
F02,156,165.88
F03,354,196.64
F04,5270,317.68
F05,19418,369.03
F06,26979,353.07
F07,22000,353.65
F08,19241,371.97
F09,22125,361.8
F10,20161,369.23
F11,25011,350.69
G02,200,219.71
G03,338,168.84
G04,24640,357.55
G05,32409,315.6
G06,21860,377.29
G07,20459,371.01
G08,20548,358.22
G09,23139,358.39
G10,24511,351.91
G11,25204,356.63
30,,
Timespan(h):,693.9014,
B02,216,226.47
B03,513,259.71
B04,4947,366.21
B05,24992,311.26
B06,24683,353.47
B07,17683,387.16
B08,18754,370.72
B09,21222,366.34
B10,22395,369.86
B11,22286,370.74
C02,125,197.12
C03,568,199.32
C04,848,225.16
C05,24972,334.81
C06,21975,368.35
C07,19739,370.9
C08,18547,377.02
C09,22071,370.28
C10,20823,373.98
C11,23420,361.92
D02,160,184.05
D03,297,231.04
D04,4868,313.88
D05,28465,326.75
D06,19768,392.47
D07,18938,380.76
D08,18550,370.0
D09,20037,373.07
D10,21991,372.66
D11,22213,369.15
E02,220,191.6
E03,469,217.11
E04,714,252.56
E05,32508,314.69
E06,23618,356.85
E07,18885,381.27
E08,18838,371.01
E09,20347,369.71
E10,22120,369.92
E11,21832,373.49
F02,160,159.88
F03,330,195.18
F04,6183,314.21
F05,20556,357.15
F06,24065,368.32
F07,20077,368.3
F08,18607,381.53
F09,21123,372.63
F10,19923,371.63
F11,22235,371.05
G02,188,227.66
G03,357,169.31
G04,24965,350.41
G05,30977,315.45
G06,20019,382.9
G07,19490,375.65
G08,18689,370.37
G09,21599,370.49
G10,22726,365.97
G11,23544,366.7
31,,
Timespan(h):,718.2847,
B02,59,185.19
B03,230,201.65
B04,4381,383.63
B05,23235,339.44
B06,23299,365.54
B07,17608,392.44
B08,17843,381.15
B09,19303,380.79
B10,20796,379.82
B11,21581,374.89
C02,35,275.09
C03,250,195.93
C04,425,210.31
C05,23977,350.38
C06,20783,376.52
C07,18631,374.8
C08,17694,383.11
C09,20267,382.25
C10,19707,382.28
C11,21808,372.66
D02,65,182.94
D03,107,209.6
D04,6523,323.51
D05,26424,342.78
D06,18166,402.77
D07,17775,387.97
D08,17720,378.28
D09,18696,380.92
D10,20200,379.58
D11,20285,378.45
E02,80,196.69
E03,186,247.89
E04,273,248.2
E05,33876,316.78
E06,21181,380.6
E07,18960,386.01
E08,17690,380.73
E09,20748,371.84
E10,19832,385.84
E11,21103,379.3
F02,56,194.95
F03,113,222.19
F04,7795,289.6
F05,20800,370.94
F06,24035,371.07
F07,19251,372.68
F08,17365,386.02
F09,19451,378.62
F10,17707,384.91
F11,22048,366.66
G02,157,258.92
G03,204,216.15
G04,25118,360.51
G05,30188,324.06
G06,19585,385.98
G07,18775,387.71
G08,18942,372.95
G09,19668,376.87
G10,22596,366.53
G11,23266,369.49
32,,
Timespan(h):,740.5397,
B02,127,223.76
B03,322,240.87
B04,5088,381.81
B05,25464,331.15
B06,25102,344.98
B07,19321,376.38
B08,19264,365.86
B09,21816,357.99
B10,23327,357.03
B11,23600,357.44
C02,124,237.16
C03,418,235.78
C04,594,219.21
C05,25044,343.61
C06,23190,360.53
C07,21039,357.06
C08,18810,371.33
C09,22033,362.86
C10,20957,368.33
C11,23900,355.89
D02,106,218.43
D03,243,245.84
D04,8411,324.04
D05,30402,331.27
D06,19094,383.42
D07,20054,367.25
D08,18799,365.27
D09,20779,360.61
D10,22005,361.37
D11,23527,356.25
E02,186,214.06
E03,269,227.67
E04,391,253.08
E05,32939,315.09
E06,23941,351.87
E07,20448,367.23
E08,19470,364.65
E09,21052,361.13
E10,22478,361.16
E11,21776,365.7
F02,155,157.94
F03,227,198.03
F04,9544,298.85
F05,22320,364.21
F06,24828,358.52
F07,20597,360.62
F08,18176,376.99
F09,21321,361.42
F10,19115,365.98
F11,22964,355.12
G02,229,256.52
G03,293,196.38
G04,23989,366.64
G05,30353,321.26
G06,20696,376.13
G07,19679,375.29
G08,18940,364.45
G09,21621,362.19
G10,23542,355.34
G11,25171,352.94
33,,
Timespan(h):,764.5533,
B02,131,205.13
B03,324,233.08
B04,5130,379.22
B05,27106,323.26
B06,24220,352.69
B07,17029,388.24
B08,18144,369.94
B09,19813,371.87
B10,21190,376.18
B11,20947,374.55
C02,121,222.26
C03,416,236.15
C04,556,233.82
C05,23214,340.99
C06,21098,372.68
C07,18451,374.45
C08,17572,375.52
C09,20158,372.69
C10,19263,380.07
C11,20665,368.33
D02,99,218.74
D03,257,245.84
D04,10814,311.84
D05,27904,340.38
D06,17125,397.75
D07,18059,378.04
D08,17907,370.77
D09,18845,374.04
D10,19965,375.21
D11,20405,375.8
E02,200,194.48
E03,270,243.05
E04,377,258.68
E05,30753,322.62
E06,22138,364.69
E07,17605,387.24
E08,17509,374.48
E09,19290,373.18
E10,19050,386.21
E11,20739,376.78
F02,156,158.78
F03,222,223.88
F04,10649,302.64
F05,23258,354.0
F06,22680,372.94
F07,19225,369.02
F08,16429,389.19
F09,19786,371.1
F10,17271,382.34
F11,19699,378.68
G02,252,269.06
G03,292,197.8
G04,20266,372.47
G05,28548,326.28
G06,18156,390.77
G07,17816,392.61
G08,17660,376.29
G09,18936,381.67
G10,20245,373.35
G11,21841,372.65
34,,
Timespan(h):,789.7283,
B02,138,200.2
B03,329,233.78
B04,5143,390.89
B05,26073,334.7
B06,22269,358.44
B07,16180,391.0
B08,17645,375.44
B09,19475,373.4
B10,19670,379.65
B11,19416,382.27
C02,120,235.33
C03,426,248.5
C04,582,230.54
C05,21091,353.53
C06,18982,383.87
C07,17870,378.45
C08,17132,381.77
C09,18637,380.34
C10,19260,383.49
C11,20575,372.95
D02,112,205.83
D03,241,267.35
D04,11910,331.86
D05,26224,349.18
D06,15871,413.64
D07,17854,383.51
D08,16499,381.13
D09,17229,379.9
D10,17997,384.77
D11,19056,383.07
E02,190,199.75
E03,258,248.1
E04,364,260.29
E05,29301,333.68
E06,21523,367.41
E07,16801,394.63
E08,17029,379.16
E09,19116,376.74
E10,18596,381.08
E11,20075,377.71
F02,150,167.22
F03,229,233.46
F04,12727,288.43
F05,23140,360.78
F06,21231,380.3
F07,18367,373.51
F08,16664,385.1
F09,18769,380.15
F10,17073,379.69
F11,19640,375.2
G02,266,280.35
G03,289,211.86
G04,20252,375.05
G05,27494,330.81
G06,17096,395.74
G07,16989,395.35
G08,18252,376.53
G09,18659,383.06
G10,20661,370.06
G11,21688,372.88
