Well,CellCount,MeanCellArea
C05,1115,418.43
C06,863,337.17
C07,13769,266.01
C08,24146,278.02
C09,22380,324.5
C10,22343,327.41
C11,21125,323.2
D02,509,292.1
D03,819,338.78
D04,1104,373.57
D05,1068,394.06
D06,1035,396.85
D07,12766,254.34
D08,23441,282.35
D09,21548,329.92
D10,19616,349.53
D11,15651,369.77
E02,910,285.34
E03,1092,349.97
E04,1364,374.18
E05,1065,368.71
E06,1456,373.86
E07,13164,256.08
E08,23849,276.03
E09,23318,310.48
E10,20753,334.71
E11,20489,329.31
F02,381,221.6
F03,811,331.67
F04,1095,373.02
F05,1131,379.02
F06,1456,376.27
F07,9728,264.8
F08,24315,279.54
F09,20345,331.2
F10,18365,343.32
F11,18117,334.91
G02,489,275.98
G03,533,362.6
G04,701,369.23
G05,715,377.29
G06,979,341.22
G07,15695,269.89
G08,21033,294.35
G09,19913,313.81
G10,18259,336.79
G11,19207,325.37
25,,
Timespan(h):,566.0083,
B02,407,308.69
B03,486,354.35
B04,325,344.74
B05,579,377.02
B06,839,355.68
B07,6508,290.8
B08,19433,304.63
B09,15659,349.07
B10,20323,323.47
B11,17379,334.94
C02,487,298.49
C03,786,344.28
C04,761,351.55
C05,925,399.02
C06,646,320.4
C07,13951,253.41
C08,21200,297.14
C09,17720,354.5
C10,18266,349.28
C11,17559,351.76
D02,391,284.9
D03,725,327.07
D04,978,349.72
D05,1551,389.31
D06,1083,398.77
D07,13136,240.65
D08,17344,327.4
D09,16666,363.08
D10,16039,377.24
D11,13526,386.27
E02,782,279.61
E03,1034,339.81
E04,1051,370.01
E05,850,365.29
E06,1522,377.41
E07,13612,253.2
E08,20069,300.96
E09,17955,347.59
E10,17488,357.33
E11,16205,357.01
F02,216,233.15
F03,913,336.9
F04,893,372.78
F05,906,365.66
F06,1209,361.13
F07,10562,254.03
F08,18890,315.37
F09,17438,349.32
F10,15705,364.9
F11,16148,341.38
G02,360,243.94
G03,462,348.81
G04,562,312.14
G05,685,369.82
G06,886,321.75
G07,16087,256.8
G08,19304,295.21
G09,17984,324.06
G10,16270,350.37
G11,15625,337.72
26,,
Timespan(h):,594.4053,
B02,427,293.3
B03,473,346.47
B04,312,370.96
B05,556,383.03
B06,834,366.64
B07,8383,281.5
B08,21736,303.12
B09,16315,349.48
B10,19196,332.48
B11,17875,338.75
C02,456,327.54
C03,768,354.5
C04,738,356.71
C05,841,413.99
C06,781,296.71
C07,15397,264.49
C08,22170,296.96
C09,16810,362.69
C10,18373,351.41
C11,16351,352.81
D02,411,266.08
D03,690,326.48
D04,938,355.41
D05,1529,395.85
D06,1090,387.18
D07,16071,238.9
D08,19612,311.68
D09,16719,361.32
D10,15137,375.69
D11,13694,371.64
E02,788,281.72
E03,1075,343.92
E04,931,390.04
E05,801,375.25
E06,1638,373.71
E07,16961,249.44
E08,19537,310.4
E09,17667,347.35
E10,17892,354.22
E11,17580,342.83
F02,231,245.85
F03,1009,318.41
F04,871,363.15
F05,907,365.76
F06,1218,355.58
F07,12996,248.73
F08,20297,314.89
F09,17621,350.05
F10,15556,361.88
F11,16425,342.26
G02,337,277.3
G03,372,365.62
G04,526,337.17
G05,649,379.37
G06,975,304.48
G07,17687,267.91
G08,16130,318.06
G09,16355,338.56
G10,16253,346.03
G11,16079,336.53
27,,
Timespan(h):,612.7944,
B02,393,328.67
B03,481,351.19
B04,316,369.33
B05,575,365.47
B06,833,374.7
B07,9806,281.91
B08,21395,309.16
B09,19003,339.33
B10,20466,327.53
B11,16738,341.99
C02,434,333.71
C03,759,345.41
C04,713,369.13
C05,904,404.7
C06,817,299.75
C07,18335,261.75
C08,22274,300.17
C09,19181,350.13
C10,19599,345.88
C11,18664,344.02
D02,402,274.54
D03,649,356.65
D04,888,363.64
D05,1481,395.5
D06,1090,393.65
D07,18914,239.74
D08,22041,302.57
D09,16983,358.53
D10,16603,362.08
D11,14305,370.08
E02,801,280.56
E03,1146,335.65
E04,974,384.9
E05,774,399.14
E06,1782,358.23
E07,19106,244.27
E08,21262,303.53
E09,17781,345.28
E10,17904,350.02
E11,18017,342.96
F02,223,239.7
F03,990,325.33
F04,854,375.7
F05,850,372.3
F06,1231,361.42
F07,14983,254.31
F08,21044,313.14
F09,17522,352.61
F10,16941,353.54
F11,15936,344.8
G02,353,250.72
G03,417,356.25
G04,526,330.03
G05,628,383.18
G06,1008,317.62
G07,21156,263.67
G08,20200,306.72
G09,16139,338.61
G10,16244,350.66
G11,15179,339.92
28,,
Timespan(h):,641.2689,
B02,393,257.79
B03,704,353.97
B04,355,341.65
B05,504,382.62
B06,1020,327.75
B07,10288,279.05
B08,17102,337.22
B09,14214,371.85
B10,17384,344.2
B11,14888,359.16
C02,333,313.4
C03,918,394.88
C04,543,371.52
C05,916,419.24
C06,942,300.68
C07,16425,277.34
C08,18004,337.1
C09,15382,376.7
C10,15254,373.48
C11,14716,370.73
D02,341,277.91
D03,1153,348.9
D04,1104,355.39
D05,1405,382.02
D06,1579,367.1
D07,18191,251.62
D08,17033,342.38
D09,12826,386.56
D10,14344,380.5
D11,12307,382.56
E02,654,281.98
E03,1632,342.27
E04,1094,390.79
E05,1014,387.14
E06,2320,321.53
E07,18480,259.49
E08,17435,330.44
E09,15968,363.83
E10,14182,376.49
E11,14195,366.55
F02,289,236.72
F03,1302,329.67
F04,817,346.75
F05,928,361.6
F06,1303,362.77
F07,14955,256.13
F08,18245,338.62
F09,14189,373.26
F10,13850,378.07
F11,12277,371.75
G02,300,314.16
G03,286,398.94
G04,473,358.02
G05,580,397.96
G06,1286,280.74
G07,18137,276.51
G08,16989,326.91
G09,13500,360.7
G10,12755,370.53
G11,12616,354.99
29,,
Timespan(h):,664.8628,
B02,349,313.33
B03,678,349.03
B04,339,365.04
B05,516,366.62
B06,1051,351.8
B07,12631,272.67
B08,17770,339.63
B09,15689,361.12
B10,17940,345.88
B11,13949,364.95
C02,328,335.44
C03,817,414.01
C04,541,362.56
C05,934,409.37
C06,1083,300.67
C07,19584,271.47
C08,17265,344.58
C09,14264,380.64
C10,16469,363.1
C11,15299,362.41
D02,353,272.54
D03,1166,342.0
D04,1098,367.76
D05,1402,384.71
D06,1642,370.43
D07,19718,260.46
D08,18135,330.68
D09,13714,371.26
D10,14778,375.37
D11,11346,387.57
E02,651,284.34
E03,1690,341.53
E04,1073,403.66
E05,1008,395.46
E06,2546,323.51
E07,21029,260.82
E08,17855,327.4
E09,15540,363.93
E10,14855,368.85
E11,15364,363.73
F02,289,255.96
F03,1391,319.17
F04,808,348.14
F05,959,353.18
F06,1308,359.78
F07,17974,263.32
F08,17171,343.77
F09,13940,369.76
F10,12630,381.09
F11,14058,361.78
G02,312,301.8
G03,379,349.53
G04,486,355.66
G05,577,388.09
G06,1549,272.26
G07,20898,281.14
G08,17655,331.49
G09,13052,362.85
G10,11692,378.79
G11,13006,357.33
30,,
Timespan(h):,688.8933,
B02,349,301.37
B03,676,363.18
B04,310,364.71
B05,508,391.91
B06,1185,325.47
B07,15977,261.45
B08,18452,337.21
B09,14282,370.42
B10,16568,355.83
B11,14528,371.42
C02,372,295.97
C03,975,376.78
C04,517,372.78
C05,882,423.56
C06,1177,286.79
C07,20911,276.66
C08,18661,337.93
C09,15935,372.02
C10,16381,360.94
C11,13916,379.05
D02,348,274.86
D03,1114,356.67
D04,1059,366.93
D05,1302,397.79
D06,1837,363.7
D07,22177,255.07
D08,18251,333.23
D09,13868,372.12
D10,14707,370.06
D11,12896,384.48
E02,655,280.4
E03,1801,337.98
E04,1054,410.62
E05,969,386.53
E06,2962,310.36
E07,22475,268.36
E08,18971,322.06
E09,15068,364.29
E10,14375,367.47
E11,12816,374.94
F02,292,253.68
F03,1474,318.86
F04,813,351.75
F05,900,364.64
F06,1407,356.04
F07,20097,266.81
F08,17777,341.95
F09,14059,372.38
F10,13790,374.81
F11,14299,365.41
G02,290,307.59
G03,326,392.4
G04,519,367.0
G05,554,394.43
G06,1690,265.4
G07,23015,275.45
G08,18418,329.44
G09,13723,361.94
G10,12880,366.77
G11,11512,363.09
31,,
Timespan(h):,712.1711,
B02,422,311.86
B03,470,350.72
B04,264,357.14
B05,377,376.39
B06,1497,313.53
B07,15486,272.46
B08,16116,355.34
B09,12191,389.0
B10,13761,374.22
B11,12257,381.89
C02,678,364.87
C03,853,378.87
C04,660,417.61
C05,796,393.05
C06,1405,258.88
C07,17883,303.35
C08,15699,358.4
C09,13576,390.35
C10,14737,375.96
C11,12866,390.21
D02,263,265.88
D03,592,330.59
D04,660,356.23
D05,937,370.45
D06,1984,322.86
D07,19839,287.02
D08,15467,359.31
D09,12091,393.07
D10,11272,399.77
D11,10533,400.22
E02,736,283.55
E03,1565,303.32
E04,984,359.97
E05,1061,394.69
E06,4181,272.09
E07,20631,296.66
E08,15241,357.58
E09,13784,385.49
E10,13958,373.62
E11,13436,374.12
F02,184,274.4
F03,1214,279.19
F04,617,359.26
F05,688,350.99
F06,1811,312.24
F07,18678,280.54
F08,16542,359.63
F09,13288,379.65
F10,10937,396.92
F11,12185,374.83
G02,170,304.9
G03,282,302.17
G04,387,318.11
G05,328,396.64
G06,2108,251.94
G07,17458,312.89
G08,14844,356.76
G09,11621,378.2
G10,11747,373.5
G11,11156,364.86
32,,
Timespan(h):,736.8217,
B02,405,334.6
B03,506,350.05
B04,240,379.86
B05,390,375.94
B06,1836,301.23
B07,17557,270.67
B08,11158,382.91
B09,12028,390.72
B10,14439,364.59
B11,12044,380.44
C02,755,334.8
C03,848,387.28
C04,733,423.95
C05,685,428.44
C06,1674,249.3
C07,17452,311.16
C08,15704,359.63
C09,12479,390.48
C10,13448,380.53
C11,12643,378.48
D02,282,255.52
D03,596,325.52
D04,654,362.59
D05,839,379.91
D06,2569,297.05
D07,21128,278.69
D08,14642,362.01
D09,12320,384.05
D10,11875,386.94
D11,10843,391.56
E02,731,299.2
E03,1716,305.57
E04,977,366.34
E05,1096,399.83
E06,4818,269.2
E07,20809,297.7
E08,16366,348.18
E09,13968,377.5
E10,12760,377.93
E11,12947,369.57
F02,182,276.05
F03,1346,279.85
F04,618,373.98
F05,644,350.95
F06,2145,305.82
F07,18967,293.05
F08,15427,362.83
F09,12382,379.17
F10,11733,387.02
F11,12383,369.44
G02,184,302.43
G03,289,318.02
G04,398,311.81
G05,347,383.06
G06,3327,237.0
G07,20665,301.12
G08,15751,354.24
G09,12480,371.09
G10,10035,385.41
G11,11424,361.19
33,,
Timespan(h):,760.5411,
B02,318,300.75
B03,473,369.0
B04,266,348.71
B05,361,369.54
B06,1985,291.67
B07,17613,283.63
B08,14146,365.86
B09,11383,392.26
B10,13724,374.79
B11,12376,382.6
C02,904,366.05
C03,764,382.2
C04,694,426.48
C05,758,439.76
C06,1788,241.3
C07,17226,327.82
C08,14621,371.0
C09,12844,392.62
C10,12492,391.94
C11,11791,393.0
D02,343,307.83
D03,635,368.66
D04,843,393.65
D05,843,380.3
D06,3262,275.66
D07,20276,295.73
D08,15056,362.61
D09,11761,391.62
D10,11580,396.15
D11,9075,412.89
E02,1013,302.35
E03,2142,309.31
E04,1038,384.44
E05,985,422.85
E06,5718,262.04
E07,19560,313.79
E08,15266,361.13
E09,12564,388.62
E10,12859,381.71
E11,11845,383.26
F02,228,303.48
F03,1591,282.1
F04,664,385.93
F05,746,374.66
F06,2987,291.08
F07,19207,299.96
F08,14458,375.65
F09,11062,393.18
F10,9649,408.22
F11,10873,393.38
G02,309,326.16
G03,578,375.22
G04,549,332.92
G05,578,376.49
G06,4693,218.64
G07,18858,325.65
G08,14458,368.23
G09,11485,380.75
G10,11400,380.94
G11,10758,381.89
34,,
Timespan(h):,784.8561,
B02,353,298.07
B03,504,371.4
B04,290,339.56
B05,421,336.61
B06,2701,277.29
B07,17657,297.84
B08,13375,374.52
B09,9769,405.19
B10,13038,380.44
B11,10231,389.57
C02,914,379.67
C03,769,373.78
C04,774,407.95
C05,765,428.28
C06,2265,225.93
C07,16999,336.24
C08,14164,369.52
C09,12464,399.93
C10,13376,384.63
C11,10790,394.76
D02,357,292.92
D03,627,373.83
D04,825,382.19
D05,845,369.89
D06,4177,275.8
D07,17176,328.51
D08,11858,383.99
D09,10553,401.16
D10,10384,396.27
D11,9264,402.07
E02,1066,308.58
E03,2766,295.76
E04,1036,379.06
E05,966,435.66
E06,6610,271.25
E07,17227,335.76
E08,13280,371.26
E09,11990,392.11
E10,11245,388.06
E11,11121,388.68
F02,238,285.74
F03,1859,288.65
F04,650,387.25
F05,754,366.53
F06,3799,279.25
F07,17957,315.34
F08,13040,385.15
F09,10731,398.62
F10,9409,406.14
F11,9880,389.66
G02,308,333.48
G03,565,378.35
G04,514,355.9
G05,573,378.88
G06,5852,223.19
G07,17880,332.71
G08,12337,379.34
G09,9608,390.12
G10,9540,388.04
G11,10799,368.95
