Well,CellCount,MeanCellArea
G08,10127,352.66
G09,8439,391.13
G10,6810,424.77
G11,8470,380.27
24,,
Timespan(h):,575.5592,
B02,528,291.45
B03,598,271.14
B04,1087,265.29
B05,10255,402.52
B06,6971,435.28
B07,6625,469.04
B08,7278,404.11
B09,6900,425.88
B10,6817,396.77
B11,7527,411.86
C02,5783,324.05
C03,1002,249.34
C04,1259,253.8
C05,8464,342.96
C06,6634,370.67
C07,10718,378.7
C08,8286,372.93
C09,7659,398.0
C10,6572,425.08
C11,6576,427.05
D02,777,238.93
D03,1087,299.34
D04,11272,353.39
D05,4631,341.76
D06,5200,331.01
D07,10234,358.3
D08,8526,363.5
D09,8026,385.58
D10,8646,370.66
D11,6943,423.66
E02,987,275.86
E03,4764,482.62
E04,8241,326.46
E05,2835,277.97
E06,7956,338.83
E07,7157,355.99
E08,7872,373.31
E09,7762,380.03
E10,3666,417.19
E11,8241,358.23
F02,785,232.39
F03,2521,262.74
F04,1859,289.52
F05,8830,321.49
F06,8458,337.65
F07,9685,362.45
F08,8301,370.99
F09,8606,363.86
F10,8458,384.08
F11,6712,411.56
G02,873,274.65
G03,4851,302.36
G04,1960,311.83
G05,7854,381.84
G06,10068,375.45
G07,10669,388.96
G08,8437,370.45
G09,8287,391.44
G10,7245,412.13
G11,7557,392.94
25,,
Timespan(h):,598.1833,
B02,493,279.29
B03,593,265.97
B04,1205,260.62
B05,12856,361.57
B06,7744,407.25
B07,8554,425.85
B08,9134,365.66
B09,7216,403.42
B10,8264,371.29
B11,8687,382.87
C02,8786,333.55
C03,821,267.24
C04,1265,252.55
C05,9688,360.52
C06,8288,366.26
C07,10115,395.13
C08,9844,354.79
C09,8692,386.0
C10,7667,407.99
C11,6308,425.76
D02,798,239.79
D03,1416,277.9
D04,13899,349.02
D05,6032,345.79
D06,6562,327.75
D07,11293,356.22
D08,8017,375.53
D09,9342,367.12
D10,8385,367.14
D11,7727,410.86
E02,921,266.79
E03,6544,489.37
E04,11963,329.6
E05,2841,312.41
E06,9688,337.35
E07,8030,353.98
E08,8410,362.05
E09,8085,370.62
E10,4303,410.56
E11,7894,354.88
F02,733,238.4
F03,3279,280.85
F04,2015,300.84
F05,12755,323.87
F06,9516,346.0
F07,10536,362.73
F08,8942,359.2
F09,8676,354.11
F10,8703,378.71
F11,8898,366.83
G02,818,275.25
G03,6521,296.87
G04,2330,318.29
G05,8957,369.26
G06,10670,375.67
G07,11025,389.08
G08,8903,362.0
G09,8012,394.09
G10,8304,384.73
G11,7621,382.82
26,,
Timespan(h):,622.1525,
B02,548,280.22
B03,554,248.46
B04,1166,284.27
B05,13197,379.67
B06,7056,429.79
B07,8860,421.62
B08,7192,405.82
B09,8114,377.04
B10,9560,348.43
B11,7340,399.95
C02,12345,345.45
C03,999,245.22
C04,1338,227.51
C05,10278,375.19
C06,10169,353.54
C07,11610,374.21
C08,10570,348.71
C09,8750,378.08
C10,7233,400.54
C11,7730,394.16
D02,767,238.46
D03,1481,287.08
D04,13471,372.96
D05,7312,362.71
D06,7751,336.3
D07,12160,348.48
D08,9024,358.05
D09,9108,359.24
D10,8666,357.66
D11,8874,395.58
E02,967,273.06
E03,7353,497.08
E04,15347,329.49
E05,3424,292.21
E06,10880,345.17
E07,7860,377.41
E08,9264,353.73
E09,9343,349.03
E10,3981,405.64
E11,7946,350.41
F02,575,234.57
F03,4291,291.35
F04,2358,301.47
F05,14903,344.04
F06,11057,336.8
F07,11431,350.66
F08,9343,356.82
F09,8942,339.3
F10,9811,357.73
F11,8628,364.68
G02,747,295.32
G03,8126,304.24
G04,3040,318.9
G05,9801,366.82
G06,11506,377.33
G07,11713,383.32
G08,9930,349.18
G09,7682,398.66
G10,8031,384.01
G11,7982,367.68
27,,
Timespan(h):,646.1847,
B02,734,250.75
B03,991,301.79
B04,1662,280.11
B05,13240,384.63
B06,7124,432.9
B07,6615,452.6
B08,8338,378.42
B09,6780,389.84
B10,7804,363.73
B11,6367,419.84
C02,13972,356.79
C03,1404,253.38
C04,1824,240.4
C05,10620,364.71
C06,8797,380.79
C07,11485,376.2
C08,9021,370.01
C09,8185,386.77
C10,7571,397.14
C11,6512,417.77
D02,821,241.37
D03,1649,286.22
D04,12679,359.56
D05,7259,391.39
D06,7456,372.04
D07,10657,367.25
D08,8917,356.07
D09,8050,369.67
D10,8622,352.83
D11,6404,428.96
E02,816,249.42
E03,7233,491.01
E04,15267,333.68
E05,3927,309.09
E06,10365,354.44
E07,8259,369.2
E08,7870,359.48
E09,8421,356.95
E10,3485,413.21
E11,8001,350.54
F02,935,247.93
F03,5574,299.19
F04,2770,320.03
F05,16225,347.29
F06,10936,347.7
F07,10522,357.17
F08,8856,358.34
F09,8612,349.41
F10,7790,377.72
F11,8149,370.84
G02,865,247.32
G03,9034,318.32
G04,4155,302.9
G05,9879,362.74
G06,10532,388.78
G07,10371,403.67
G08,9667,356.89
G09,9638,358.11
G10,7678,385.62
G11,7708,372.55
28,,
Timespan(h):,670.1136,
B02,844,261.14
B03,1029,270.66
B04,1987,283.52
B05,14663,368.55
B06,8331,396.8
B07,7134,435.68
B08,8888,359.8
B09,8175,358.31
B10,7732,362.76
B11,6887,392.29
C02,15977,384.01
C03,1414,255.95
C04,1701,239.46
C05,12412,362.66
C06,9706,388.42
C07,11913,376.15
C08,9668,362.15
C09,8162,374.64
C10,7327,395.29
C11,6415,409.26
D02,726,228.91
D03,1687,307.97
D04,13457,360.99
D05,8560,410.47
D06,8441,387.39
D07,11146,363.93
D08,8792,361.1
D09,9317,349.72
D10,8171,350.84
D11,5473,452.39
E02,809,250.43
E03,7684,493.54
E04,17536,346.38
E05,4812,312.42
E06,12045,343.5
E07,7832,394.0
E08,8838,344.16
E09,8504,344.39
E10,4446,400.18
E11,8183,341.85
F02,827,232.63
F03,6761,301.05
F04,3419,325.41
F05,20070,352.32
F06,11758,354.52
F07,11411,351.14
F08,9590,339.97
F09,9222,339.93
F10,9703,352.29
F11,8034,370.45
G02,914,236.75
G03,10382,336.77
G04,5508,336.77
G05,10573,367.19
G06,11261,378.16
G07,11745,376.47
G08,10187,346.67
G09,9089,359.45
G10,8128,368.08
G11,7943,367.31
29,,
Timespan(h):,695.1372,
B02,881,293.45
B03,1117,274.66
B04,2536,283.82
B05,16072,361.18
B06,9531,379.65
B07,8144,409.68
B08,8990,360.05
B09,8628,347.88
B10,9330,341.74
B11,8059,365.07
C02,16845,395.26
C03,1436,266.44
C04,1743,246.24
C05,10545,401.11
C06,12353,359.8
C07,12095,381.14
C08,10846,343.39
C09,9060,363.54
C10,7692,387.96
C11,7827,378.06
D02,770,237.45
D03,1934,316.67
D04,13240,355.63
D05,9589,414.81
D06,11015,341.05
D07,12093,354.82
D08,10906,348.46
D09,10041,345.99
D10,9105,339.11
D11,8593,388.22
E02,797,245.64
E03,8318,463.99
E04,20205,335.68
E05,5881,312.71
E06,12941,351.25
E07,11007,342.27
E08,9728,332.9
E09,9967,328.04
E10,4872,389.94
E11,9120,327.71
F02,891,231.96
F03,7821,322.67
F04,4537,335.44
F05,19699,374.54
F06,13590,351.77
F07,11943,344.66
F08,10204,337.02
F09,10124,322.24
F10,9449,352.41
F11,6773,392.84
G02,938,248.24
G03,13532,318.53
G04,7723,344.89
G05,11673,359.09
G06,11908,371.75
G07,11935,368.72
G08,11488,328.38
G09,10952,332.39
G10,6629,389.69
G11,8477,350.81
30,,
Timespan(h):,717.7811,
B02,873,321.71
B03,568,241.79
B04,2687,328.27
B05,14914,376.08
B06,8585,392.67
B07,7296,427.28
B08,8147,367.85
B09,7849,353.29
B10,7869,358.18
B11,8565,355.28
C02,14847,418.37
C03,1609,278.27
C04,1885,244.04
C05,10968,373.62
C06,10066,385.3
C07,10739,390.18
C08,10243,354.7
C09,7070,393.42
C10,5859,419.22
C11,6515,402.09
D02,844,221.04
D03,1990,337.73
D04,10433,360.1
D05,9814,409.86
D06,10656,358.67
D07,11331,363.21
D08,8543,366.58
D09,9397,346.33
D10,7694,343.23
D11,7968,393.31
E02,600,210.47
E03,7127,461.74
E04,16346,357.32
E05,6194,332.81
E06,11745,355.22
E07,9791,361.46
E08,9210,333.53
E09,9011,335.1
E10,3829,402.92
E11,8919,317.96
F02,704,239.13
F03,7991,347.65
F04,4719,346.63
F05,21560,363.32
F06,11984,347.17
F07,11227,353.71
F08,8819,346.09
F09,9559,331.25
F10,8481,362.05
F11,8558,354.25
G02,851,267.29
G03,12718,352.5
G04,9241,337.98
G05,10458,364.07
G06,10993,374.4
G07,11898,372.36
G08,8120,377.41
G09,9194,349.1
G10,6832,383.19
G11,7583,355.67
31,,
Timespan(h):,752.5289,
B02,1615,327.79
B03,493,254.0
B04,4362,348.34
B05,16068,374.55
B06,8232,392.28
B07,6537,421.05
B08,8293,360.01
B09,8013,347.34
B10,7858,353.89
B11,6626,374.81
C02,15218,420.5
C03,1859,292.2
C04,1947,265.53
C05,9203,415.21
C06,10455,379.43
C07,11379,374.97
C08,11231,340.95
C09,7992,370.96
C10,7633,379.93
C11,7691,368.23
D02,823,218.41
D03,2908,321.48
D04,10052,368.39
D05,11966,382.08
D06,11158,364.05
D07,13056,348.69
D08,11018,337.46
D09,11429,323.94
D10,8705,328.67
D11,7450,386.51
E02,614,218.03
E03,6771,456.74
E04,17580,350.12
E05,8655,325.79
E06,12374,354.59
E07,12246,345.12
E08,10315,322.72
E09,9263,324.24
E10,3734,389.27
E11,9936,307.17
F02,738,243.93
F03,12301,313.54
F04,6094,389.9
F05,22532,383.13
F06,13578,345.61
F07,12561,347.73
F08,9617,341.58
F09,9780,327.4
F10,9463,357.02
F11,9267,342.97
G02,995,324.98
G03,15209,346.38
G04,14147,336.24
G05,11228,363.12
G06,10938,381.28
G07,11813,375.9
G08,11190,329.25
G09,10545,330.04
G10,7176,381.82
G11,8705,339.51
32,,
Timespan(h):,765.5339,
B02,1864,316.24
B03,535,241.67
B04,5342,319.98
B05,12743,413.15
B06,8992,373.89
B07,8533,378.81
B08,10135,332.61
B09,7583,353.55
B10,10098,324.86
B11,8070,349.72
C02,11863,454.45
C03,1810,323.96
C04,2076,283.3
C05,9941,400.9
C06,11041,371.67
C07,10151,396.29
C08,11626,336.1
C09,7822,372.74
C10,7763,382.1
C11,6971,376.46
D02,788,221.33
D03,2939,334.19
D04,10714,354.81
D05,11255,404.04
D06,11560,363.63
D07,13237,352.8
D08,11535,331.17
D09,11414,329.12
D10,8673,327.95
D11,9283,362.61
E02,536,213.37
E03,7075,446.47
E04,16895,351.83
E05,8984,333.92
E06,12717,358.38
E07,12467,343.39
E08,10375,319.87
E09,9902,320.1
E10,4053,389.34
E11,8859,324.32
F02,680,253.48
F03,14007,307.15
F04,7155,370.31
F05,22436,395.37
F06,14008,346.72
F07,12110,346.03
F08,10496,336.13
F09,11004,323.11
F10,9023,360.02
F11,8970,351.65
G02,1308,315.08
G03,16934,333.98
G04,14521,350.77
G05,12089,354.7
G06,11300,367.51
G07,12245,364.9
G08,11881,327.4
G09,8957,349.83
G10,7906,382.49
G11,8922,338.28
33,,
Timespan(h):,789.5064,
B02,2386,315.17
B03,952,238.9
B04,7042,334.17
B05,13572,399.27
B06,7560,393.75
B07,7564,395.54
B08,8953,341.41
B09,7208,347.76
B10,9649,324.04
B11,6707,359.74
C02,12365,436.33
C03,2353,327.59
C04,2175,302.27
C05,9701,388.32
C06,10965,366.46
C07,8578,422.43
C08,10981,338.16
C09,7965,365.39
C10,6654,390.89
C11,7602,360.29
D02,782,210.9
D03,3006,348.03
D04,9330,360.77
D05,11536,382.89
D06,11130,355.93
D07,11266,355.19
D08,10095,354.04
D09,8912,343.3
D10,8382,313.3
D11,7180,385.86
E02,677,204.7
E03,5581,448.8
E04,15959,344.98
E05,9510,338.56
E06,11738,359.59
E07,10111,362.13
E08,9394,321.1
E09,9010,322.74
E10,3877,388.84
E11,9271,309.09
F02,747,279.59
F03,15402,316.13
F04,7254,392.65
F05,23132,382.58
F06,12426,353.12
F07,10901,343.56
F08,9746,333.79
F09,9798,314.64
F10,8280,352.99
F11,8281,348.71
G02,1506,387.59
G03,14361,371.21
G04,15281,356.61
G05,9497,379.71
G06,9609,403.21
G07,10501,394.19
G08,9214,344.37
G09,10506,316.58
G10,6303,392.34
G11,8422,329.64
34,,
Timespan(h):,813.6053,
B02,2838,322.16
B03,798,262.31
B04,9258,331.99
B05,13218,403.24
B06,8459,374.42
B07,6365,414.52
B08,10528,321.52
B09,8312,327.09
B10,6339,372.13
B11,9318,319.55
C02,9412,466.77
C03,2536,344.09
C04,2558,306.29
C05,10463,371.78
C06,9649,381.0
C07,11630,366.99
C08,9672,355.57
C09,8451,350.54
C10,7141,383.78
C11,8096,348.38
D02,975,192.03
D03,3600,336.71
D04,9082,359.81
D05,10159,416.16
D06,9780,383.87
D07,11828,352.53
D08,10277,349.94
D09,12009,313.13
D10,10680,289.62
D11,7753,367.84
E02,692,200.6
E03,5127,438.5
E04,14507,364.95
E05,12035,339.01
E06,12465,364.96
E07,11481,349.2
E08,10036,316.69
E09,10186,304.52
E10,3890,381.29
E11,9291,316.67
F02,752,314.23
F03,16595,334.11
F04,8455,391.11
F05,23114,396.18
F06,13514,349.05
F07,11779,335.25
F08,10880,328.77
F09,10377,314.57
F10,8143,356.83
F11,8797,352.92
G02,2489,366.76
G03,17914,335.06
G04,14825,396.7
G05,10785,356.91
G06,10769,368.35
G07,11987,358.8
G08,11562,315.1
G09,11144,317.12
G10,7088,383.67
G11,8910,326.03
35,,
Timespan(h):,837.7056,
B02,3382,359.57
B03,746,271.62
B04,10695,350.63
B05,14975,376.3
B06,8093,379.98
B07,9000,352.63
B08,7592,372.59
B09,8893,312.99
B10,10672,320.02
B11,7288,357.38
C02,9595,457.83
C03,2911,357.11
C04,3231,315.58
C05,9700,373.3
C06,11358,356.55
C07,12132,361.12
C08,11655,331.76
C09,8547,345.32
C10,9438,343.38
C11,6613,365.94
D02,784,206.46
D03,4058,360.28
D04,9332,360.57
D05,11437,388.27
D06,11410,350.85
D07,12235,345.15
D08,12479,323.62
D09,11359,324.98
D10,10317,294.16
D11,9706,339.64
E02,616,200.19
E03,5950,427.57
E04,15422,356.71
E05,13478,341.2
E06,13419,355.09
E07,9583,384.25
E08,10832,315.76
E09,10882,302.56
E10,3966,373.89
E11,10092,304.01
F02,899,279.18
F03,19486,330.74
F04,9165,390.35
F05,21483,408.19
F06,13940,345.57
F07,12928,333.65
F08,11551,323.09
F09,10379,324.74
F10,8210,360.24
F11,9681,345.6
G02,3763,377.54
G03,15631,357.29
G04,16221,385.11
G05,10122,363.17
G06,11201,360.42
G07,12536,353.81
G08,11054,319.21
G09,11043,314.38
G10,9051,345.23
G11,9383,324.66
