Well,CellCount,MeanCellArea
F03,23135,286.07
F04,25752,347.99
F05,23569,347.27
F06,20505,371.75
F07,22994,364.46
F08,23660,367.47
F09,25421,353.11
F10,26947,356.22
F11,27280,344.79
G02,1432,256.42
G03,4632,289.74
G04,25933,354.15
G05,25398,352.67
G06,23783,347.57
G07,22645,365.31
G08,22995,366.0
G09,25909,353.31
G10,27497,354.0
G11,27541,353.1
24,,
Timespan(h):,549.5167,
B02,1253,263.55
B03,22847,298.44
B04,32966,304.82
B05,19741,380.39
B06,19638,371.13
B07,22730,350.82
B08,22338,368.71
B09,26385,352.14
B10,23996,366.53
B11,22781,372.74
C02,971,243.23
C03,13038,284.64
C04,28668,331.81
C05,24018,356.72
C06,20937,364.03
C07,21230,367.7
C08,23229,361.99
C09,23793,361.86
C10,24460,359.17
C11,26413,352.9
D02,1280,241.51
D03,23896,277.44
D04,25415,349.21
D05,23108,367.33
D06,21463,367.35
D07,21198,364.62
D08,24449,358.2
D09,26211,352.71
D10,27120,350.96
D11,26710,352.11
E02,1199,260.73
E03,3277,361.93
E04,26933,339.38
E05,21924,365.43
E06,21421,366.85
E07,22281,363.81
E08,24771,357.52
E09,25632,355.46
E10,25403,354.64
E11,27073,351.99
F02,952,250.65
F03,28290,287.13
F04,24458,361.41
F05,24061,349.68
F06,19945,374.02
F07,22514,369.56
F08,22315,377.42
F09,25322,355.3
F10,26370,355.86
F11,25444,352.4
G02,1435,244.97
G03,7216,285.09
G04,23901,370.06
G05,23837,359.66
G06,24062,347.79
G07,21841,367.19
G08,21728,370.63
G09,24247,362.57
G10,26444,361.19
G11,26617,353.2
25,,
Timespan(h):,577.5525,
B02,1305,260.65
B03,20947,320.27
B04,31211,314.1
B05,18400,390.79
B06,18211,380.04
B07,21582,356.62
B08,21158,376.12
B09,25205,357.93
B10,23039,375.31
B11,21688,375.47
C02,1012,255.08
C03,17051,278.55
C04,26317,351.06
C05,21814,369.09
C06,20155,370.41
C07,19571,377.34
C08,21488,375.13
C09,21888,372.84
C10,22880,368.71
C11,25120,361.28
D02,1349,252.03
D03,23403,321.41
D04,22686,362.61
D05,22222,373.33
D06,20094,379.49
D07,20919,369.15
D08,23381,366.9
D09,24725,362.72
D10,26328,354.44
D11,25929,359.85
E02,1350,262.65
E03,4002,367.97
E04,24650,357.85
E05,20776,375.0
E06,20675,374.25
E07,21505,370.84
E08,23801,363.32
E09,23599,362.78
E10,24281,364.35
E11,24789,364.95
F02,970,244.33
F03,26970,318.83
F04,22005,380.07
F05,22263,357.43
F06,19220,378.46
F07,21099,373.39
F08,21646,377.1
F09,25089,361.25
F10,24006,367.15
F11,24163,359.51
G02,1417,249.51
G03,8591,303.09
G04,23240,376.91
G05,22379,369.4
G06,21661,362.04
G07,20634,373.18
G08,20884,378.86
G09,23468,361.98
G10,25214,365.58
G11,25167,361.89
26,,
Timespan(h):,597.2428,
B02,756,246.93
B03,23281,317.37
B04,35331,297.17
B05,20910,367.88
B06,22221,359.79
B07,24643,341.91
B08,24989,355.64
B09,29600,333.63
B10,26448,354.87
B11,25829,352.78
C02,728,228.14
C03,20134,268.82
C04,30177,329.65
C05,25531,354.9
C06,24555,349.17
C07,22792,356.38
C08,24709,354.97
C09,25379,347.92
C10,27208,346.44
C11,29365,334.55
D02,772,200.56
D03,25597,316.21
D04,25498,348.8
D05,25699,360.35
D06,23292,356.39
D07,23321,354.28
D08,26943,342.61
D09,27993,339.82
D10,29409,336.94
D11,29321,338.3
E02,1163,240.1
E03,4454,372.35
E04,27366,347.32
E05,23015,360.4
E06,23337,357.77
E07,23575,359.7
E08,26431,345.55
E09,27426,344.33
E10,27452,344.22
E11,29088,344.93
F02,552,210.2
F03,29583,319.1
F04,23655,375.03
F05,25246,340.34
F06,22092,359.16
F07,24499,360.13
F08,25249,359.35
F09,28287,341.2
F10,28233,343.75
F11,28103,339.56
G02,1089,224.9
G03,10100,314.66
G04,25848,364.29
G05,23794,361.83
G06,24784,344.2
G07,23969,355.91
G08,23661,363.73
G09,27211,346.39
G10,29313,345.82
G11,28333,345.84
27,,
Timespan(h):,625.775,
B02,763,235.14
B03,24013,318.23
B04,32608,301.2
B05,19091,380.74
B06,18723,376.63
B07,22471,350.18
B08,21793,367.31
B09,24877,353.84
B10,22717,374.55
B11,22097,370.29
C02,847,250.41
C03,25584,264.54
C04,27354,343.13
C05,22469,364.51
C06,20959,368.98
C07,20730,367.49
C08,21309,368.35
C09,21088,370.87
C10,22873,362.4
C11,25742,355.77
D02,804,209.34
D03,30911,292.13
D04,23903,354.99
D05,21813,379.33
D06,20615,376.62
D07,20915,368.02
D08,23493,360.16
D09,24969,355.82
D10,25726,351.51
D11,26049,356.65
E02,1566,257.18
E03,5748,376.25
E04,26607,344.51
E05,20857,371.88
E06,20749,371.12
E07,22021,368.01
E08,23358,364.14
E09,24931,359.1
E10,24683,360.74
E11,25554,360.41
F02,568,217.85
F03,33331,314.0
F04,21762,383.49
F05,21722,355.53
F06,19984,375.81
F07,22166,366.38
F08,22440,373.32
F09,24727,355.87
F10,23825,361.73
F11,25404,356.43
G02,1114,235.32
G03,12921,308.96
G04,21540,378.93
G05,21599,369.9
G06,22241,359.44
G07,21546,370.35
G08,21849,371.0
G09,22602,365.93
G10,25055,368.21
G11,24544,365.23
28,,
Timespan(h):,646.785,
B02,776,234.05
B03,22429,333.54
B04,31614,306.12
B05,18415,388.52
B06,18185,377.18
B07,21748,357.74
B08,21244,374.07
B09,23851,363.38
B10,21394,380.15
B11,21727,376.24
C02,961,263.44
C03,25426,277.79
C04,25300,353.36
C05,20454,376.19
C06,20833,369.55
C07,20027,369.83
C08,21154,371.07
C09,21228,373.14
C10,22076,368.0
C11,24457,360.7
D02,794,211.64
D03,28189,320.23
D04,22954,362.42
D05,20691,388.77
D06,19861,380.03
D07,20220,377.82
D08,23283,361.34
D09,23932,362.67
D10,24543,359.21
D11,24886,363.53
E02,2112,263.65
E03,7115,374.38
E04,25493,349.35
E05,19668,385.98
E06,20477,379.3
E07,21319,370.68
E08,21976,366.89
E09,23416,367.06
E10,23347,367.05
E11,24736,362.66
F02,574,202.88
F03,30660,338.32
F04,20582,384.5
F05,21471,361.55
F06,18575,386.3
F07,21611,373.09
F08,20946,380.87
F09,23301,365.65
F10,23509,369.05
F11,24066,363.28
G02,1130,234.96
G03,13468,317.4
G04,21069,382.43
G05,20421,378.28
G06,21414,362.75
G07,20596,375.58
G08,20453,378.61
G09,22846,368.69
G10,23938,372.58
G11,23302,370.65
29,,
Timespan(h):,673.0222,
B02,737,247.7
B03,24533,331.22
B04,33468,297.33
B05,20012,372.53
B06,19700,367.64
B07,23873,343.89
B08,24421,355.14
B09,26471,345.45
B10,23583,364.08
B11,23701,361.23
C02,1057,303.78
C03,28721,274.82
C04,26459,343.01
C05,22955,361.44
C06,23740,344.32
C07,22730,356.07
C08,22898,356.64
C09,23622,353.43
C10,24931,354.83
C11,25444,353.34
D02,560,210.19
D03,29796,318.56
D04,25325,345.17
D05,22780,373.99
D06,22325,359.65
D07,22409,357.85
D08,25228,348.03
D09,25172,352.16
D10,26798,344.22
D11,27729,343.41
E02,3083,261.78
E03,8902,383.67
E04,26672,337.09
E05,20906,367.87
E06,22714,361.05
E07,23322,353.39
E08,24621,349.16
E09,25719,354.86
E10,25688,352.46
E11,25836,354.44
F02,574,211.72
F03,33158,324.48
F04,22376,373.73
F05,23248,346.21
F06,20696,368.74
F07,21945,366.31
F08,23330,365.77
F09,25313,348.46
F10,26334,350.43
F11,26101,346.77
G02,870,233.7
G03,14788,315.98
G04,22344,371.29
G05,22187,364.04
G06,23779,352.32
G07,22453,361.07
G08,22888,363.08
G09,23968,358.68
G10,26648,357.09
G11,25924,355.22
30,,
Timespan(h):,693.9464,
B02,729,240.37
B03,22849,332.98
B04,31435,302.52
B05,18085,391.61
B06,18067,376.62
B07,22062,356.6
B08,21560,375.81
B09,24418,362.56
B10,21849,378.42
B11,20763,377.21
C02,1294,316.84
C03,30518,277.86
C04,24445,353.41
C05,21143,375.74
C06,21024,364.35
C07,20431,373.3
C08,21002,371.5
C09,21201,372.81
C10,21261,375.49
C11,23631,365.3
D02,554,218.57
D03,30238,317.59
D04,23585,352.52
D05,19328,388.69
D06,19834,375.75
D07,20020,374.8
D08,22224,366.99
D09,23553,365.7
D10,24111,364.69
D11,24573,364.1
E02,4141,266.43
E03,10449,366.86
E04,25646,344.55
E05,19878,378.37
E06,20702,371.16
E07,21346,366.88
E08,22746,368.13
E09,23230,368.53
E10,22793,368.84
E11,23730,367.69
F02,577,210.97
F03,31727,333.4
F04,21539,377.4
F05,19979,364.64
F06,19129,377.57
F07,20474,379.64
F08,20434,386.59
F09,23399,364.35
F10,23534,368.71
F11,23973,365.24
G02,919,241.58
G03,15862,314.73
G04,20142,387.11
G05,20757,377.42
G06,21740,362.55
G07,20511,375.36
G08,21116,377.95
G09,21874,373.97
G10,24310,368.76
G11,23718,370.13
31,,
Timespan(h):,716.6281,
B02,713,254.07
B03,23905,340.77
B04,31128,301.42
B05,16737,394.05
B06,16801,386.01
B07,20632,365.22
B08,19723,383.46
B09,22837,363.01
B10,20579,381.13
B11,19580,385.92
C02,1747,325.03
C03,29814,291.95
C04,22840,364.25
C05,19169,382.99
C06,19896,373.06
C07,19560,376.99
C08,20153,374.98
C09,19806,377.7
C10,21196,374.68
C11,22783,366.78
D02,545,224.62
D03,28639,331.57
D04,22331,355.16
D05,19229,392.93
D06,19314,379.33
D07,19120,377.16
D08,20352,378.25
D09,22395,372.71
D10,22954,369.33
D11,22712,370.0
E02,6102,255.23
E03,12517,349.86
E04,24784,347.74
E05,18641,385.23
E06,18491,384.61
E07,19366,378.44
E08,21109,374.51
E09,21424,377.88
E10,21489,374.96
E11,22349,377.38
F02,551,214.39
F03,29650,349.26
F04,19855,378.6
F05,20450,365.91
F06,17426,388.2
F07,19325,382.37
F08,18735,389.66
F09,21206,377.51
F10,21963,378.07
F11,23152,366.76
G02,1102,244.98
G03,15541,321.6
G04,19261,392.84
G05,19979,375.45
G06,20645,371.42
G07,19551,378.5
G08,19268,382.84
G09,20655,377.63
G10,22944,377.08
G11,22173,376.95
32,,
Timespan(h):,740.6003,
B02,453,257.58
B03,26057,330.58
B04,32162,295.04
B05,19130,374.94
B06,18579,368.77
B07,22541,340.77
B08,21684,362.79
B09,24920,341.96
B10,21794,365.57
B11,21849,364.73
C02,2284,341.65
C03,31064,288.53
C04,24327,346.69
C05,21735,358.75
C06,22102,352.87
C07,20353,359.19
C08,20393,360.72
C09,20889,360.98
C10,22097,356.72
C11,24580,349.42
D02,454,219.47
D03,29452,330.32
D04,25135,339.41
D05,21535,370.03
D06,19866,366.69
D07,20601,359.57
D08,23049,350.25
D09,23618,356.62
D10,25025,350.69
D11,25586,347.94
E02,9093,266.24
E03,13786,361.39
E04,26082,336.35
E05,19903,367.52
E06,21518,364.97
E07,21976,354.98
E08,22350,354.14
E09,24071,349.57
E10,23605,356.05
E11,23300,360.61
F02,343,181.9
F03,31432,333.0
F04,23195,359.05
F05,21267,354.49
F06,19645,369.26
F07,21415,360.86
F08,19895,375.5
F09,23653,351.27
F10,22711,360.34
F11,23823,354.85
G02,1008,263.47
G03,16260,319.82
G04,20320,376.71
G05,21538,362.25
G06,22481,350.01
G07,21738,364.18
G08,21149,363.79
G09,22659,356.13
G10,25305,356.29
G11,24203,357.52
33,,
Timespan(h):,764.5822,
B02,475,252.88
B03,24939,339.47
B04,29364,305.39
B05,16553,395.45
B06,16465,386.07
B07,20932,364.94
B08,19265,379.33
B09,22510,360.46
B10,19561,388.56
B11,19773,378.35
C02,3247,337.45
C03,31183,295.63
C04,22369,362.91
C05,19203,383.34
C06,20093,370.2
C07,19308,376.01
C08,19040,379.34
C09,19427,377.16
C10,20214,374.91
C11,22413,369.07
D02,444,229.12
D03,27416,346.07
D04,21756,359.08
D05,19486,397.63
D06,18429,380.33
D07,18840,373.17
D08,20925,368.83
D09,21272,372.9
D10,21334,372.49
D11,22571,368.67
E02,12173,250.47
E03,14648,358.03
E04,24752,349.03
E05,18292,383.49
E06,19218,377.69
E07,19691,370.69
E08,20513,371.8
E09,20783,377.85
E10,20926,374.7
E11,21660,379.37
F02,354,181.25
F03,28362,351.92
F04,21591,371.33
F05,19841,363.94
F06,17551,383.31
F07,19336,378.05
F08,18296,389.24
F09,20886,369.9
F10,20959,374.12
F11,21924,371.83
G02,1277,287.38
G03,16505,322.78
G04,18408,387.47
G05,18982,382.51
G06,20884,365.41
G07,19326,380.62
G08,18468,385.91
G09,20250,373.88
G10,23412,374.45
G11,20986,376.93
34,,
Timespan(h):,790.2508,
B02,517,269.06
B03,23563,355.59
B04,29031,303.54
B05,15932,404.78
B06,16388,390.41
B07,18991,366.45
B08,18621,385.02
B09,21363,373.52
B10,19276,388.82
B11,18706,386.27
C02,4414,339.42
C03,29688,307.97
C04,20937,370.99
C05,18104,389.15
C06,19267,374.82
C07,17902,379.19
C08,17651,384.99
C09,19308,376.22
C10,18738,377.98
C11,21541,369.36
D02,440,236.23
D03,25815,355.61
D04,21586,360.51
D05,17571,400.88
D06,17684,388.41
D07,17453,383.68
D08,19734,374.62
D09,20554,375.83
D10,21282,372.01
D11,22129,374.16
E02,16270,240.0
E03,13164,369.57
E04,23175,352.91
E05,16667,390.62
E06,17934,390.78
E07,18570,383.54
E08,20252,371.07
E09,20732,378.94
E10,20656,376.67
E11,19826,382.28
F02,345,182.12
F03,26381,365.62
F04,20600,373.39
F05,18838,372.45
F06,17019,391.94
F07,19019,377.9
F08,17734,395.47
F09,19725,378.0
F10,20563,379.42
F11,21012,374.0
G02,1610,295.28
G03,16459,325.89
G04,18028,394.07
G05,18604,384.5
G06,19143,374.75
G07,19184,385.59
G08,17873,391.27
G09,19378,377.19
G10,22271,377.61
G11,20629,378.52
