Well,CellCount,MeanCellArea
B05,1933,342.46
B06,7728,368.87
B07,8219,416.41
B08,7146,374.31
B09,7601,389.65
B10,7126,392.66
B11,8370,380.52
C02,172,220.47
C03,741,243.73
C04,531,250.64
C05,1718,245.92
C06,4271,311.3
C07,6605,347.33
C08,6212,358.85
C09,7617,414.59
C10,7529,377.58
C11,6736,388.81
D02,310,306.74
D03,724,257.86
D04,5001,327.56
D05,1336,262.39
D06,2710,282.51
D07,4921,303.83
D08,5232,353.78
D09,8139,355.48
D10,8094,377.48
D11,8461,381.76
E02,262,254.75
E03,587,263.45
E04,809,277.24
E05,2162,279.85
E06,2633,305.87
E07,3627,345.1
E08,4561,338.04
E09,6793,379.79
E10,5027,433.84
E11,9406,359.93
F02,399,270.24
F03,882,258.94
F04,1669,306.2
F05,1532,249.54
F06,5090,333.56
F07,9106,356.71
F08,5693,344.59
F09,9364,359.97
F10,7967,353.09
F11,8458,380.62
G02,203,256.47
G03,539,238.45
G04,635,228.2
G05,10464,362.87
G06,9838,352.14
G07,9028,368.41
G08,8426,362.48
G09,8128,391.88
G10,7677,379.5
G11,7855,375.63
25,,
Timespan(h):,598.1689,
B02,421,273.77
B03,365,247.95
B04,775,244.4
B05,2318,330.29
B06,9289,354.33
B07,8700,403.18
B08,8149,370.4
B09,8225,375.37
B10,8592,367.3
B11,8262,383.83
C02,148,230.47
C03,685,243.99
C04,547,274.5
C05,1340,264.97
C06,5809,309.51
C07,7345,361.05
C08,7380,346.62
C09,7867,401.71
C10,7785,365.04
C11,7695,375.26
D02,324,299.02
D03,762,260.04
D04,6058,347.47
D05,1469,256.22
D06,3463,303.78
D07,5738,313.5
D08,6674,336.29
D09,8809,346.77
D10,10488,342.48
D11,9693,361.75
E02,248,254.89
E03,569,246.96
E04,785,272.58
E05,2510,286.61
E06,3637,306.61
E07,4996,315.6
E08,5245,318.67
E09,7521,358.28
E10,5558,405.85
E11,9481,356.52
F02,396,269.52
F03,803,267.12
F04,2038,335.06
F05,1513,244.8
F06,7122,322.02
F07,10306,353.99
F08,6459,348.61
F09,9369,358.97
F10,8385,346.46
F11,10112,354.29
G02,192,227.09
G03,474,275.04
G04,636,241.35
G05,12075,360.28
G06,11602,353.31
G07,9840,369.1
G08,9126,363.73
G09,8599,375.69
G10,8416,370.66
G11,8959,361.25
26,,
Timespan(h):,622.1158,
B02,469,267.83
B03,315,239.26
B04,705,245.49
B05,2822,329.0
B06,9337,373.1
B07,10373,377.62
B08,7947,371.7
B09,8918,363.48
B10,9572,337.49
B11,8415,369.25
C02,195,260.4
C03,648,253.65
C04,488,257.06
C05,1485,276.69
C06,7477,311.21
C07,8368,369.44
C08,8344,337.52
C09,9992,365.24
C10,7695,359.24
C11,7806,365.71
D02,305,304.23
D03,669,258.7
D04,7585,358.22
D05,1261,285.74
D06,4462,304.61
D07,6837,314.81
D08,7600,329.66
D09,10052,327.99
D10,10858,335.29
D11,9739,352.38
E02,214,259.31
E03,558,250.59
E04,770,268.93
E05,2983,308.54
E06,4475,319.76
E07,5899,314.57
E08,6027,320.39
E09,8637,337.14
E10,6348,385.35
E11,9677,352.72
F02,377,278.32
F03,985,275.31
F04,2576,323.61
F05,1484,251.27
F06,9068,321.92
F07,11827,354.8
F08,7728,332.71
F09,10631,338.73
F10,9458,320.08
F11,9262,359.12
G02,214,244.84
G03,522,246.06
G04,727,224.03
G05,13706,360.5
G06,13014,365.63
G07,10789,361.78
G08,10150,354.87
G09,9520,357.75
G10,8710,351.71
G11,8770,349.07
27,,
Timespan(h):,646.1492,
B02,331,273.35
B03,414,252.01
B04,851,250.91
B05,2980,352.22
B06,8025,391.02
B07,9748,385.8
B08,7493,372.4
B09,8109,375.7
B10,8118,359.14
B11,8160,373.85
C02,213,260.82
C03,554,259.79
C04,517,272.63
C05,1964,254.38
C06,8026,323.45
C07,7627,406.27
C08,8697,344.82
C09,9604,360.49
C10,6696,371.59
C11,6414,390.62
D02,173,243.42
D03,627,280.18
D04,8533,335.89
D05,1376,297.64
D06,5434,331.11
D07,7166,335.17
D08,7809,341.02
D09,9006,337.82
D10,9013,350.79
D11,9551,353.02
E02,254,249.49
E03,649,292.68
E04,755,278.88
E05,3656,317.6
E06,5477,333.55
E07,6052,361.71
E08,6248,333.55
E09,8142,346.07
E10,5014,389.58
E11,8825,363.0
F02,284,258.43
F03,926,282.36
F04,3094,320.53
F05,1481,252.91
F06,9951,335.83
F07,10506,371.65
F08,7209,356.06
F09,9789,349.0
F10,7958,337.94
F11,9981,349.45
G02,281,296.92
G03,499,307.18
G04,729,237.85
G05,13645,362.37
G06,12544,366.6
G07,10543,371.89
G08,9441,360.97
G09,8248,378.71
G10,7876,358.28
G11,8707,348.07
28,,
Timespan(h):,670.0775,
B02,308,273.47
B03,397,262.38
B04,878,247.31
B05,3917,336.83
B06,8027,400.74
B07,9357,387.29
B08,7596,379.61
B09,7682,377.0
B10,7582,366.5
B11,9039,350.96
C02,215,249.25
C03,567,244.07
C04,453,268.48
C05,2153,269.07
C06,8988,362.38
C07,9624,363.29
C08,9262,350.43
C09,9780,356.81
C10,6227,371.45
C11,7805,355.12
D02,167,264.86
D03,674,265.93
D04,9807,361.36
D05,1737,296.63
D06,8009,324.36
D07,8295,348.88
D08,8107,341.17
D09,9302,329.82
D10,10182,333.42
D11,9781,349.7
E02,268,247.42
E03,668,281.93
E04,786,289.53
E05,4880,307.93
E06,7313,347.03
E07,7957,342.16
E08,7298,321.39
E09,8593,325.25
E10,6038,372.76
E11,8729,355.59
F02,315,260.77
F03,1145,296.64
F04,3678,344.46
F05,1677,270.55
F06,12384,335.46
F07,12223,358.12
F08,8531,337.5
F09,9874,341.22
F10,9715,311.19
F11,10349,341.17
G02,320,284.65
G03,600,259.06
G04,696,233.46
G05,14891,367.15
G06,13972,362.65
G07,11073,362.64
G08,9972,349.58
G09,9971,345.96
G10,8738,342.82
G11,8650,345.56
29,,
Timespan(h):,695.1003,
B02,231,296.35
B03,255,210.45
B04,490,268.09
B05,4143,361.91
B06,9761,361.79
B07,8842,393.86
B08,8285,361.71
B09,8769,348.05
B10,7347,365.84
B11,8107,367.35
C02,196,267.21
C03,456,228.66
C04,308,271.04
C05,2283,287.88
C06,11414,300.92
C07,10256,337.27
C08,9726,337.31
C09,8425,372.69
C10,5813,377.85
C11,7067,374.01
D02,183,268.21
D03,560,283.01
D04,11848,332.0
D05,2328,291.13
D06,8973,333.39
D07,9061,316.78
D08,8315,331.96
D09,9220,331.06
D10,8040,362.73
D11,7267,388.52
E02,215,278.95
E03,397,274.82
E04,792,300.45
E05,5901,307.23
E06,9042,323.92
E07,8987,316.81
E08,8140,325.63
E09,8168,347.23
E10,5006,407.06
E11,8140,356.82
F02,331,312.95
F03,1234,318.65
F04,4412,340.82
F05,2044,281.06
F06,12853,326.62
F07,11987,358.09
F08,8754,344.81
F09,9259,354.54
F10,8245,332.14
F11,8905,364.58
G02,382,304.96
G03,607,315.69
G04,605,297.67
G05,14645,365.42
G06,14395,341.46
G07,10948,366.12
G08,10114,356.03
G09,9655,350.11
G10,7954,358.19
G11,8189,354.28
30,,
Timespan(h):,717.7456,
B02,349,297.73
B03,385,252.29
B04,708,261.84
B05,4982,384.08
B06,8878,388.67
B07,9703,393.34
B08,7837,370.98
B09,7368,376.17
B10,8340,332.45
B11,8163,356.14
C02,240,289.15
C03,466,263.88
C04,330,274.3
C05,2977,313.29
C06,11812,327.49
C07,8577,396.97
C08,9394,344.85
C09,8665,363.88
C10,6949,345.93
C11,7727,344.91
D02,223,264.25
D03,746,271.51
D04,11317,363.18
D05,3310,314.37
D06,10985,348.88
D07,9081,339.6
D08,7511,366.49
D09,8538,336.96
D10,9155,332.65
D11,9297,334.46
E02,274,258.51
E03,511,266.56
E04,866,290.4
E05,6669,319.59
E06,9872,346.18
E07,8856,359.3
E08,7492,339.02
E09,9150,327.85
E10,5458,376.85
E11,8663,342.85
F02,399,301.62
F03,1376,340.91
F04,5174,354.82
F05,2668,293.69
F06,12155,357.55
F07,11309,369.13
F08,8787,347.42
F09,9312,339.46
F10,9429,308.43
F11,10111,338.25
G02,415,287.98
G03,659,286.37
G04,674,275.96
G05,14453,379.7
G06,13216,363.29
G07,10822,373.11
G08,9908,358.44
G09,8556,364.23
G10,7613,348.8
G11,8516,335.75
31,,
Timespan(h):,752.4925,
B02,344,265.58
B03,370,269.74
B04,600,293.82
B05,6994,369.89
B06,9491,378.16
B07,7463,433.28
B08,8128,368.88
B09,6323,396.74
B10,9882,318.44
B11,8124,354.2
C02,248,267.5
C03,450,270.47
C04,440,254.69
C05,4639,342.73
C06,13523,335.9
C07,11529,351.09
C08,10608,336.34
C09,8852,370.38
C10,5961,360.71
C11,8389,338.77
D02,233,255.9
D03,683,278.8
D04,13746,353.74
D05,6116,338.69
D06,14118,350.83
D07,10307,334.27
D08,8696,353.83
D09,10868,304.51
D10,7945,359.57
D11,9371,336.44
E02,272,250.97
E03,523,264.97
E04,871,295.63
E05,9382,328.62
E06,11667,374.79
E07,10383,350.21
E08,9739,317.92
E09,10419,312.83
E10,6024,376.55
E11,8657,340.43
F02,465,295.56
F03,1927,350.26
F04,6925,365.3
F05,4444,303.86
F06,12449,361.98
F07,12300,357.6
F08,10049,337.31
F09,10500,315.66
F10,9908,306.89
F11,9152,345.75
G02,405,305.11
G03,624,271.26
G04,631,318.69
G05,14036,385.99
G06,13635,381.43
G07,11157,359.53
G08,10300,354.72
G09,10773,332.34
G10,7722,344.85
G11,9123,324.41
32,,
Timespan(h):,765.4989,
B02,331,298.52
B03,399,285.6
B04,653,279.24
B05,7446,365.1
B06,9876,374.99
B07,9565,392.33
B08,9996,348.29
B09,8522,352.19
B10,9880,311.03
B11,9621,337.44
C02,243,296.3
C03,502,255.7
C04,351,294.88
C05,5207,357.22
C06,14321,324.72
C07,10571,366.82
C08,10707,343.94
C09,10015,350.85
C10,8539,315.71
C11,9402,323.37
D02,212,265.67
D03,662,266.0
D04,14587,351.63
D05,7333,328.33
D06,13193,371.24
D07,10479,338.97
D08,10012,336.04
D09,9875,320.29
D10,10012,331.04
D11,9361,335.77
E02,254,263.37
E03,469,268.72
E04,895,291.56
E05,10267,328.45
E06,12895,348.54
E07,11224,335.07
E08,9994,314.57
E09,10275,314.38
E10,6963,359.37
E11,9968,328.06
F02,549,288.62
F03,2202,334.94
F04,7750,360.33
F05,5117,311.2
F06,13240,354.6
F07,12979,360.2
F08,10202,335.96
F09,10983,316.65
F10,10926,297.16
F11,10623,327.53
G02,413,297.29
G03,581,281.18
G04,730,284.99
G05,13729,387.42
G06,14235,374.96
G07,12192,355.59
G08,11291,344.07
G09,8064,378.23
G10,8514,342.97
G11,9391,329.24
33,,
Timespan(h):,789.47,
B02,722,301.01
B03,564,227.83
B04,854,255.84
B05,6854,399.05
B06,9435,368.61
B07,9299,391.85
B08,7633,376.22
B09,8418,346.04
B10,7839,325.38
B11,7537,361.56
C02,386,292.16
C03,755,222.76
C04,560,225.9
C05,6838,338.39
C06,12735,345.97
C07,9665,373.51
C08,8030,392.07
C09,8639,355.83
C10,7957,314.31
C11,7547,337.88
D02,412,267.14
D03,963,247.56
D04,13787,364.49
D05,9432,338.72
D06,11631,365.14
D07,9846,352.63
D08,9990,336.36
D09,9692,308.75
D10,7624,346.08
D11,9439,321.42
E02,229,219.69
E03,718,236.06
E04,970,316.2
E05,11935,335.13
E06,10984,374.33
E07,9834,359.3
E08,9319,324.74
E09,9248,325.29
E10,4786,382.41
E11,8320,339.64
F02,608,273.17
F03,2293,371.1
F04,8436,363.39
F05,6481,311.64
F06,11240,378.79
F07,11898,359.5
F08,9802,352.11
F09,9870,315.58
F10,9452,298.28
F11,9417,323.68
G02,244,261.97
G03,413,258.81
G04,704,281.44
G05,12951,391.3
G06,13106,384.0
G07,10798,367.4
G08,9813,351.56
G09,9588,341.55
G10,8526,320.91
G11,9013,322.47
34,,
Timespan(h):,813.5825,
B02,731,288.88
B03,534,243.08
B04,861,255.92
B05,8572,361.28
B06,9215,373.98
B07,9142,391.67
B08,8053,369.96
B09,9759,322.4
B10,8240,323.77
B11,9754,327.44
C02,453,305.15
C03,722,224.89
C04,587,230.24
C05,9074,339.91
C06,14318,333.29
C07,10139,371.99
C08,11106,339.34
C09,10147,334.8
C10,6877,342.57
C11,8450,323.37
D02,424,259.54
D03,1011,251.54
D04,13161,387.34
D05,11430,354.11
D06,12685,363.18
D07,10858,331.36
D08,10341,333.98
D09,10492,307.44
D10,8965,327.34
D11,10297,313.28
E02,210,250.72
E03,688,237.65
E04,1174,322.05
E05,13805,338.88
E06,12550,376.12
E07,11045,348.59
E08,10302,319.64
E09,10706,301.54
E10,5882,362.12
E11,10932,312.5
F02,774,292.16
F03,2694,378.21
F04,9383,369.93
F05,8121,322.58
F06,12453,360.51
F07,12295,354.57
F08,10767,336.91
F09,10882,312.03
F10,9694,305.43
F11,10508,316.89
G02,258,248.34
G03,457,218.84
G04,792,292.31
G05,11736,411.87
G06,13612,366.62
G07,10183,383.6
G08,9674,354.64
G09,11059,330.28
G10,9280,314.46
G11,9632,305.37
35,,
Timespan(h):,837.6692,
B02,751,289.28
B03,604,235.24
B04,854,270.52
B05,9789,349.04
B06,10192,356.36
B07,9596,374.72
B08,8359,359.01
B09,10366,312.04
B10,8214,314.75
B11,9601,327.85
C02,460,325.45
C03,749,228.99
C04,627,241.99
C05,10352,359.75
C06,13801,347.86
C07,11979,344.86
C08,11498,340.63
C09,9255,347.68
C10,8922,306.72
C11,9121,323.37
D02,401,280.16
D03,1026,238.23
D04,14170,376.03
D05,14143,348.92
D06,13478,356.43
D07,11869,327.23
D08,11487,329.77
D09,10775,309.76
D10,9571,316.62
D11,9804,324.91
E02,223,239.33
E03,644,231.4
E04,1431,339.03
E05,15109,343.1
E06,13823,356.7
E07,11118,351.91
E08,11706,312.92
E09,11470,298.64
E10,5786,366.18
E11,11034,305.73
F02,1029,309.18
F03,3397,366.43
F04,10584,366.14
F05,9723,322.62
F06,12099,370.73
F07,11928,359.2
F08,11789,327.52
F09,11671,316.55
F10,10702,298.58
F11,10878,317.42
G02,261,260.97
G03,459,220.85
G04,952,289.74
G05,12461,403.22
G06,14171,369.58
G07,11628,341.64
G08,11452,333.35
G09,11043,325.31
G10,10435,308.19
G11,9224,315.15
