"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
11,D,2.356604e+001,1.149960e+001,2.920000e+002,0.000000e+000,271,2.676630e-001,1.955769e+002,7.397971e+001,2.863432e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.320855e+000,7.777170e-001
11,E,3.043584e+001,1.149960e+001,3.870000e+002,0.000000e+000,350,2.438174e-001,2.000581e+002,7.249081e+001,2.439315e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.324690e+000,7.722664e-001
11,F,3.026192e+001,1.149960e+001,3.700000e+002,0.000000e+000,348,2.604290e-001,1.831564e+002,7.516074e+001,2.840713e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.336393e+000,7.717846e-001
11,G,2.826185e+001,1.149960e+001,3.570000e+002,0.000000e+000,325,2.579763e-001,1.839671e+002,7.428604e+001,2.667124e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.321761e+000,7.703099e-001





2
Timespan (h):, 23.9075
2,B,5.817594e+001,1.149960e+001,7.540000e+002,0.000000e+000,669,2.480281e-001,1.972835e+002,7.206674e+001,2.664237e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.373007e+000,7.553329e-001
2,C,6.478486e+001,1.149960e+001,8.490000e+002,0.000000e+000,745,2.593402e-001,1.919984e+002,7.439490e+001,2.772080e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.351979e+000,7.658533e-001
2,D,6.530662e+001,1.149960e+001,8.430000e+002,0.000000e+000,751,2.451850e-001,1.915201e+002,7.282610e+001,2.463385e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.361499e+000,7.649066e-001
2,E,6.191520e+001,1.149960e+001,8.270000e+002,0.000000e+000,712,2.493086e-001,1.945278e+002,7.487752e+001,2.471530e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.343591e+000,7.672255e-001
2,F,5.365404e+001,1.149960e+001,6.840000e+002,0.000000e+000,617,2.554888e-001,1.986090e+002,7.401442e+001,2.764101e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.377404e+000,7.557799e-001
2,G,5.539323e+001,1.149960e+001,7.120000e+002,0.000000e+000,637,2.565061e-001,1.997353e+002,7.636473e+001,2.877178e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.346319e+000,7.680823e-001
3,B,5.695850e+001,1.149960e+001,7.550000e+002,0.000000e+000,655,2.451422e-001,2.049167e+002,7.144347e+001,2.572388e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.358410e+000,7.573028e-001
3,C,6.895892e+001,1.149960e+001,9.410000e+002,0.000000e+000,793,2.552056e-001,2.008091e+002,7.273899e+001,2.828183e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.367596e+000,7.583867e-001
3,D,7.843751e+001,1.149960e+001,1.039000e+003,0.000000e+000,902,2.488777e-001,2.045060e+002,7.318556e+001,2.678570e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.351209e+000,7.637567e-001
3,E,8.295941e+001,1.149960e+001,1.099000e+003,0.000000e+000,954,2.402426e-001,1.990399e+002,7.259458e+001,2.359422e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.385157e+000,7.561665e-001
3,F,8.130718e+001,1.149960e+001,1.070000e+003,0.000000e+000,935,2.536862e-001,1.955097e+002,7.347231e+001,2.656680e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.397225e+000,7.560706e-001
3,G,6.678493e+001,1.149960e+001,8.840000e+002,0.000000e+000,768,2.571306e-001,1.967734e+002,7.620148e+001,2.809379e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.366516e+000,7.653213e-001
4,B,5.034958e+001,1.149960e+001,7.120000e+002,0.000000e+000,579,2.536209e-001,2.060417e+002,7.149864e+001,2.544845e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.377156e+000,7.573845e-001
4,C,9.748165e+001,1.149960e+001,1.256000e+003,0.000000e+000,1121,2.445346e-001,2.077957e+002,7.233730e+001,2.425966e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.377676e+000,7.601423e-001
4,D,8.965529e+001,1.149960e+001,1.158000e+003,0.000000e+000,1031,2.581699e-001,2.012336e+002,7.190507e+001,2.606777e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.366997e+000,7.569672e-001
4,E,8.478556e+001,1.149960e+001,1.088000e+003,0.000000e+000,975,2.560803e-001,1.975858e+002,7.396740e+001,2.834362e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.371344e+000,7.568313e-001
4,F,8.756826e+001,1.149960e+001,1.179000e+003,0.000000e+000,1007,2.465216e-001,1.966958e+002,7.394415e+001,2.605413e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.360553e+000,7.605905e-001
4,G,5.034958e+001,1.149960e+001,6.660000e+002,0.000000e+000,579,2.531544e-001,1.952147e+002,7.457088e+001,2.677055e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.380108e+000,7.632331e-001
5,B,5.400188e+001,1.149960e+001,7.270000e+002,0.000000e+000,621,2.532452e-001,2.058931e+002,7.231547e+001,2.612213e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.349016e+000,7.616256e-001
5,C,8.156805e+001,1.149960e+001,1.054000e+003,0.000000e+000,938,2.525222e-001,1.989949e+002,7.294682e+001,2.611682e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.379254e+000,7.605234e-001
5,D,8.748130e+001,1.149960e+001,1.169000e+003,0.000000e+000,1006,2.456580e-001,1.874450e+002,7.167763e+001,2.667471e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.359342e+000,7.587812e-001
5,E,8.878570e+001,1.149960e+001,1.186000e+003,0.000000e+000,1021,2.507460e-001,1.974927e+002,7.243140e+001,2.539564e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.371862e+000,7.622331e-001
5,F,8.565515e+001,1.149960e+001,1.132000e+003,0.000000e+000,985,2.498367e-001,1.907144e+002,7.308614e+001,2.606699e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.386683e+000,7.582406e-001
5,G,6.017601e+001,1.149960e+001,7.860000e+002,0.000000e+000,692,2.553811e-001,2.007039e+002,7.482196e+001,2.731976e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.397355e+000,7.577083e-001
6,B,6.400223e+001,1.149960e+001,8.170000e+002,0.000000e+000,736,2.445359e-001,1.868945e+002,7.101249e+001,2.400011e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.385091e+000,7.551565e-001
6,C,9.069881e+001,1.149960e+001,1.187000e+003,0.000000e+000,1043,2.493758e-001,1.968189e+002,7.205442e+001,2.649640e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.371931e+000,7.603812e-001
6,D,1.044384e+002,1.149960e+001,1.365000e+003,0.000000e+000,1201,2.483554e-001,1.948273e+002,7.192498e+001,2.561290e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.354458e+000,7.615518e-001
6,E,8.904658e+001,1.149960e+001,1.149000e+003,0.000000e+000,1024,2.452909e-001,1.944600e+002,7.171277e+001,2.415558e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.383047e+000,7.581321e-001
6,F,7.582872e+001,1.149960e+001,1.007000e+003,0.000000e+000,872,2.544257e-001,2.015127e+002,7.435387e+001,2.742163e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.389707e+000,7.542898e-001
6,G,5.521931e+001,1.149960e+001,7.250000e+002,0.000000e+000,635,2.498415e-001,1.904593e+002,7.319059e+001,2.561062e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.355107e+000,7.613450e-001
7,B,5.982817e+001,1.149960e+001,7.990000e+002,0.000000e+000,688,2.451501e-001,1.990721e+002,7.145587e+001,2.543455e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.348836e+000,7.630620e-001
7,C,9.148144e+001,1.149960e+001,1.171000e+003,0.000000e+000,1052,2.607782e-001,2.092497e+002,7.326956e+001,2.713682e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.346671e+000,7.652411e-001
7,D,1.110473e+002,1.149960e+001,1.470000e+003,0.000000e+000,1277,2.462973e-001,1.910057e+002,7.278449e+001,2.629870e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.375673e+000,7.610147e-001
7,E,9.522070e+001,1.149960e+001,1.237000e+003,0.000000e+000,1095,2.476252e-001,1.897090e+002,7.185933e+001,2.740278e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.369178e+000,7.607871e-001
