"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
3,C,1.542083e+001,4.928400e+000,1.990000e+002,1.070000e+002,76,2.401441e-001,9.659919e+001,7.750710e+001,4.331058e+001,7.953577e-001,9.520175e+001,1.407895e+000,1.480396e+000,6.944696e-001
3,D,2.211671e+001,4.928400e+000,3.120000e+002,1.180000e+002,109,1.774554e-001,8.375356e+001,7.463109e+001,2.983638e+001,6.948197e-001,7.418410e+001,1.082569e+000,1.627604e+000,6.629557e-001
3,E,1.521792e+001,4.928400e+000,3.040000e+002,1.130000e+002,75,2.180312e-001,8.993532e+001,7.706155e+001,3.648515e+001,9.216084e-001,8.757022e+001,1.506667e+000,1.641211e+000,6.455668e-001
3,F,2.130509e+001,4.928400e+000,3.030000e+002,1.070000e+002,105,1.796081e-001,9.320599e+001,7.684003e+001,3.932542e+001,6.266264e-001,7.890159e+001,1.019048e+000,1.397375e+000,7.117640e-001
3,G,1.136271e+001,4.928400e+000,1.950000e+002,6.700000e+001,56,1.991235e-001,7.647902e+001,7.819356e+001,4.300484e+001,8.288958e-001,8.494048e+001,1.196429e+000,1.584395e+000,6.965106e-001
4,B,1.521792e+001,4.928400e+000,2.310000e+002,9.400000e+001,75,1.923065e-001,8.985177e+001,7.407838e+001,3.177127e+001,7.722506e-001,8.118667e+001,1.253333e+000,1.542979e+000,6.827901e-001
4,C,1.136271e+001,4.928400e+000,1.780000e+002,6.500000e+001,56,2.019081e-001,8.697961e+001,7.531995e+001,3.396172e+001,7.110777e-001,8.551488e+001,1.160714e+000,1.517023e+000,6.726685e-001
4,D,1.704407e+001,4.928400e+000,2.760000e+002,1.170000e+002,84,2.135302e-001,9.111084e+001,7.553245e+001,3.084587e+001,8.415992e-001,8.340278e+001,1.392857e+000,1.615121e+000,6.492233e-001
4,E,1.826150e+001,4.928400e+000,3.420000e+002,1.210000e+002,90,2.125903e-001,8.980070e+001,7.750016e+001,3.883102e+001,7.868691e-001,9.033704e+001,1.344444e+000,1.606576e+000,6.800368e-001
4,F,1.663826e+001,4.928400e+000,2.960000e+002,9.800000e+001,82,1.773551e-001,9.988006e+001,7.741084e+001,3.800098e+001,6.463891e-001,8.047663e+001,1.195122e+000,1.389164e+000,7.175988e-001
4,G,6.290074e+000,4.928400e+000,9.100000e+001,4.600000e+001,31,1.990036e-001,1.106458e+002,7.727248e+001,4.356371e+001,7.476999e-001,9.062903e+001,1.483871e+000,1.521823e+000,6.718819e-001
5,B,1.460920e+001,4.928400e+000,1.700000e+002,9.800000e+001,72,2.013445e-001,9.614147e+001,7.642146e+001,2.973953e+001,7.791096e-001,7.762546e+001,1.361111e+000,1.538336e+000,6.547542e-001
5,C,7.101696e+000,4.928400e+000,1.560000e+002,3.700000e+001,35,1.949773e-001,7.697701e+001,7.664556e+001,3.815830e+001,7.336894e-001,7.780000e+001,1.057143e+000,1.494154e+000,6.921461e-001
5,D,1.136271e+001,4.928400e+000,1.730000e+002,1.400000e+002,56,2.157751e-001,2.018427e+002,7.528963e+001,3.054396e+001,8.219951e-001,9.026675e+001,2.500000e+000,1.600031e+000,6.408464e-001
