"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
10,E,5.448885e+002,1.149960e+001,6.602000e+003,6.193400e+004,6266,3.111005e-001,8.076690e+002,1.366775e+002,3.742812e+001,6.860475e-001,1.705906e+002,9.884137e+000,1.610693e+000,6.391593e-001
10,F,1.038123e+003,1.149960e+001,1.205300e+004,7.858100e+004,11938,3.430867e-001,5.198071e+002,1.353147e+002,5.114566e+001,7.399497e-001,1.736269e+002,6.582426e+000,1.636408e+000,6.616880e-001
10,G,9.422067e+002,1.149960e+001,1.100100e+004,7.515300e+004,10835,3.271247e-001,5.706201e+002,1.329473e+002,4.464794e+001,6.893241e-001,1.688353e+002,6.936133e+000,1.612566e+000,6.562606e-001
11,B,9.468155e+002,1.149960e+001,1.105800e+004,7.593700e+004,10888,3.131920e-001,5.801347e+002,1.344864e+002,4.216147e+001,6.831732e-001,1.690224e+002,6.974375e+000,1.621125e+000,6.546194e-001
11,C,1.088038e+003,1.149960e+001,1.264000e+004,8.539600e+004,12512,3.593265e-001,5.137955e+002,1.402710e+002,5.815797e+001,7.758516e-001,1.819140e+002,6.825128e+000,1.642844e+000,6.621503e-001
11,D,1.088386e+003,1.149960e+001,1.259900e+004,8.618400e+004,12516,3.624376e-001,5.120942e+002,1.384119e+002,5.861134e+001,7.865746e-001,1.798830e+002,6.885906e+000,1.652578e+000,6.619622e-001
11,E,1.029775e+003,1.149960e+001,1.193900e+004,8.509400e+004,11842,3.493238e-001,5.535931e+002,1.437359e+002,5.504179e+001,7.493397e-001,1.844901e+002,7.185779e+000,1.638565e+000,6.588760e-001
11,F,1.091603e+003,1.149960e+001,1.266200e+004,8.532000e+004,12553,3.582862e-001,5.032554e+002,1.395964e+002,5.794462e+001,7.948536e-001,1.806405e+002,6.796782e+000,1.650502e+000,6.610051e-001
11,G,1.030036e+003,1.149960e+001,1.192900e+004,7.938200e+004,11845,3.608015e-001,5.089180e+002,1.402117e+002,6.039535e+001,7.521748e-001,1.834682e+002,6.701731e+000,1.626998e+000,6.645669e-001





16
Timespan (h):, 368.9239
