Column,Row,Cell Nuclei / mm^2,Evaluated Area [mm^2],Estimated Total Cell Count,Total Granule Count,Cell Nucleus,Contrast,Size [um^2],Intensity,Roughness,Granularity,Granule Intensity,Granule Count,Longishness,Compactness
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
Timespan (h):,0,,,,,,,,,,,,,,
9,E,1.70E+02,4.93E+00,9.71E+02,1.50E+03,837,1.62E-01,1.17E+02,1.38E+02,2.74E+01,9.85E-01,1.42E+02,1.79E+00,1.45E+00,7.10E-01
9,F,1.68E+02,4.93E+00,9.58E+02,1.44E+03,826,1.62E-01,1.03E+02,1.42E+02,2.89E+01,1.10E+00,1.44E+02,1.74E+00,1.46E+00,7.05E-01
9,G,7.61E+01,4.93E+00,4.22E+02,7.06E+02,375,1.63E-01,1.19E+02,1.42E+02,2.98E+01,1.03E+00,1.52E+02,1.88E+00,1.47E+00,7.10E-01
10,B,5.60E+01,4.93E+00,3.79E+02,3.54E+02,276,1.23E-01,8.57E+01,1.38E+02,1.75E+01,7.81E-01,1.04E+02,1.28E+00,1.59E+00,6.57E-01
10,C,7.16E+01,4.93E+00,3.98E+02,6.26E+02,353,1.72E-01,1.01E+02,1.40E+02,2.92E+01,1.09E+00,1.43E+02,1.77E+00,1.47E+00,7.14E-01
10,D,1.12E+02,4.93E+00,6.20E+02,1.01E+03,554,1.66E-01,1.11E+02,1.43E+02,2.81E+01,1.02E+00,1.44E+02,1.82E+00,1.50E+00,6.98E-01
10,E,1.32E+02,4.93E+00,7.53E+02,1.19E+03,653,1.69E-01,1.06E+02,1.42E+02,3.20E+01,1.06E+00,1.48E+02,1.83E+00,1.47E+00,7.10E-01
10,F,1.11E+02,4.93E+00,6.16E+02,9.66E+02,547,1.65E-01,1.05E+02,1.44E+02,3.05E+01,1.08E+00,1.47E+02,1.77E+00,1.46E+00,7.08E-01
10,G,3.31E+01,4.93E+00,1.94E+02,3.25E+02,163,1.65E-01,1.29E+02,1.50E+02,3.09E+01,1.00E+00,1.51E+02,1.99E+00,1.46E+00,7.08E-01
11,B,7.37E+01,4.93E+00,4.40E+02,6.26E+02,363,1.60E-01,9.55E+01,1.41E+02,2.78E+01,1.15E+00,1.43E+02,1.72E+00,1.47E+00,7.02E-01
11,C,6.90E+01,4.93E+00,4.09E+02,5.32E+02,340,1.46E-01,1.05E+02,1.37E+02,2.10E+01,8.95E-01,1.23E+02,1.56E+00,1.48E+00,6.91E-01
11,D,8.75E+01,4.93E+00,5.15E+02,8.71E+02,431,1.65E-01,1.29E+02,1.43E+02,2.84E+01,9.90E-01,1.46E+02,2.02E+00,1.50E+00,7.02E-01
11,E,1.33E+02,4.93E+00,7.59E+02,1.15E+03,655,1.56E-01,1.09E+02,1.44E+02,2.84E+01,1.01E+00,1.46E+02,1.76E+00,1.46E+00,7.08E-01
11,F,1.03E+02,4.93E+00,5.77E+02,9.28E+02,506,1.61E-01,1.00E+02,1.46E+02,2.72E+01,1.10E+00,1.45E+02,1.83E+00,1.51E+00,7.00E-01
11,G,1.57E+02,4.93E+00,8.76E+02,1.35E+03,775,1.57E-01,1.07E+02,1.45E+02,2.75E+01,9.94E-01,1.45E+02,1.74E+00,1.48E+00,7.05E-01
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
Timespan (h):,26.06,,,,,,,,,,,,,,
2,B,1.16E+02,4.93E+00,6.43E+02,9.46E+02,571,1.58E-01,8.94E+01,1.43E+02,2.55E+01,1.17E+00,1.43E+02,1.66E+00,1.50E+00,7.08E-01
2,C,5.13E+01,4.93E+00,2.93E+02,3.93E+02,253,1.52E-01,8.75E+01,1.45E+02,2.69E+01,1.11E+00,1.43E+02,1.55E+00,1.48E+00,7.13E-01
2,D,3.15E+01,4.93E+00,1.75E+02,2.64E+02,155,1.54E-01,9.28E+01,1.46E+02,2.77E+01,1.17E+00,1.45E+02,1.70E+00,1.49E+00,7.12E-01
2,E,2.27E+01,4.93E+00,1.46E+02,1.97E+02,112,1.51E-01,8.80E+01,1.47E+02,2.52E+01,1.35E+00,1.53E+02,1.76E+00,1.43E+00,7.23E-01
2,F,2.94E+01,4.93E+00,1.65E+02,2.43E+02,145,1.69E-01,9.76E+01,1.50E+02,2.88E+01,1.02E+00,1.52E+02,1.68E+00,1.53E+00,7.04E-01
2,G,4.48E+01,4.93E+00,2.68E+02,3.85E+02,221,1.50E-01,9.66E+01,1.49E+02,2.56E+01,1.10E+00,1.49E+02,1.74E+00,1.49E+00,6.97E-01
3,B,7.30E+01,4.93E+00,4.24E+02,5.96E+02,360,1.59E-01,9.36E+01,1.42E+02,2.59E+01,1.10E+00,1.42E+02,1.66E+00,1.51E+00,7.07E-01
3,C,4.91E+01,4.93E+00,2.75E+02,4.23E+02,242,1.59E-01,9.77E+01,1.44E+02,2.51E+01,1.12E+00,1.42E+02,1.75E+00,1.48E+00,6.96E-01
3,D,2.78E+01,4.93E+00,1.62E+02,2.20E+02,137,1.61E-01,9.79E+01,1.42E+02,2.55E+01,9.26E-01,1.35E+02,1.61E+00,1.51E+00,7.05E-01
3,E,3.73E+01,4.93E+00,2.17E+02,3.12E+02,184,1.63E-01,1.06E+02,1.44E+02,2.88E+01,1.08E+00,1.49E+02,1.70E+00,1.51E+00,7.12E-01
3,F,7.16E+01,4.93E+00,4.03E+02,6.17E+02,353,1.65E-01,9.93E+01,1.50E+02,3.07E+01,1.13E+00,1.50E+02,1.75E+00,1.49E+00,6.92E-01
3,G,7.65E+01,4.93E+00,6.24E+02,6.34E+02,377,1.15E-01,1.04E+02,1.63E+02,1.34E+01,8.44E-01,1.19E+02,1.68E+00,1.79E+00,6.17E-01
