"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
11,G,4.243626e+001,1.149960e+001,5.410000e+002,0.000000e+000,488,2.474605e-001,1.906275e+002,7.471863e+001,2.714474e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.318716e+000,7.738831e-001





2
Timespan (h):, 23.9375
2,B,6.104560e+001,1.149960e+001,8.220000e+002,0.000000e+000,702,2.452500e-001,1.888501e+002,7.117292e+001,2.431050e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.352539e+000,7.543966e-001
2,C,8.626387e+001,1.149960e+001,1.155000e+003,0.000000e+000,992,2.392606e-001,1.911380e+002,7.229576e+001,2.480280e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.358500e+000,7.610742e-001
2,D,8.513340e+001,1.149960e+001,1.115000e+003,0.000000e+000,979,2.402882e-001,1.934403e+002,7.207309e+001,2.404268e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.380727e+000,7.591893e-001
2,E,6.061080e+001,1.149960e+001,8.120000e+002,0.000000e+000,697,2.470625e-001,1.833731e+002,7.365798e+001,2.573196e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.356820e+000,7.603612e-001
2,F,6.243695e+001,1.149960e+001,8.570000e+002,0.000000e+000,718,2.489637e-001,1.912286e+002,7.329091e+001,2.741920e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.373753e+000,7.562226e-001
2,G,6.078472e+001,1.149960e+001,7.750000e+002,0.000000e+000,699,2.546696e-001,2.033418e+002,7.594962e+001,2.677517e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.348307e+000,7.593816e-001
3,B,7.678528e+001,1.149960e+001,1.048000e+003,0.000000e+000,883,2.432833e-001,2.037048e+002,7.112614e+001,2.358284e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.392110e+000,7.549145e-001
3,C,7.061115e+001,1.149960e+001,9.390000e+002,0.000000e+000,812,2.489392e-001,1.990296e+002,7.232207e+001,2.634998e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.366449e+000,7.618752e-001
3,D,9.322063e+001,1.149960e+001,1.207000e+003,0.000000e+000,1072,2.519897e-001,2.033392e+002,7.280550e+001,2.637288e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.355289e+000,7.622873e-001
3,E,1.047863e+002,1.149960e+001,1.404000e+003,0.000000e+000,1205,2.502817e-001,1.966947e+002,7.359010e+001,2.673735e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.373461e+000,7.583137e-001
3,F,8.600299e+001,1.149960e+001,1.167000e+003,0.000000e+000,989,2.509768e-001,1.993723e+002,7.408685e+001,2.630965e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.375032e+000,7.627555e-001
3,G,8.400292e+001,1.149960e+001,1.101000e+003,0.000000e+000,966,2.537727e-001,1.997921e+002,7.608272e+001,2.796806e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.402067e+000,7.576571e-001
4,B,7.235034e+001,1.149960e+001,9.610000e+002,0.000000e+000,832,2.556430e-001,1.983132e+002,7.186632e+001,2.694361e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.368587e+000,7.577899e-001
4,C,8.791610e+001,1.149960e+001,1.183000e+003,0.000000e+000,1011,2.499552e-001,1.931783e+002,7.292376e+001,2.780209e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.380680e+000,7.540304e-001
4,D,9.278584e+001,1.149960e+001,1.212000e+003,0.000000e+000,1067,2.525476e-001,1.911790e+002,7.329394e+001,2.791309e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.366380e+000,7.647289e-001
4,E,9.817733e+001,1.149960e+001,1.280000e+003,0.000000e+000,1129,2.532040e-001,1.960489e+002,7.396646e+001,2.694261e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.362974e+000,7.633079e-001
4,F,9.174232e+001,1.149960e+001,1.204000e+003,0.000000e+000,1055,2.515247e-001,1.936050e+002,7.405401e+001,2.831556e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.381946e+000,7.568300e-001
4,G,8.913354e+001,1.149960e+001,1.185000e+003,0.000000e+000,1025,2.480086e-001,1.929900e+002,7.496456e+001,2.659541e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.383444e+000,7.592590e-001
5,B,8.208981e+001,1.149960e+001,1.103000e+003,0.000000e+000,944,2.477494e-001,1.982064e+002,7.219094e+001,2.596700e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.361366e+000,7.556618e-001
5,C,9.182928e+001,1.149960e+001,1.215000e+003,0.000000e+000,1056,2.554939e-001,2.028011e+002,7.350881e+001,2.670178e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.372491e+000,7.629592e-001
5,D,8.582907e+001,1.149960e+001,1.166000e+003,0.000000e+000,987,2.469055e-001,1.973958e+002,7.211102e+001,2.558546e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.381023e+000,7.567016e-001
5,E,9.295976e+001,1.149960e+001,1.224000e+003,0.000000e+000,1069,2.444208e-001,1.927466e+002,7.103159e+001,2.460451e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.382855e+000,7.565280e-001
5,F,9.782949e+001,1.149960e+001,1.267000e+003,0.000000e+000,1125,2.577689e-001,1.968573e+002,7.436728e+001,2.806193e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.396101e+000,7.568758e-001
5,G,1.073950e+002,1.149960e+001,1.434000e+003,0.000000e+000,1235,2.461193e-001,1.902400e+002,7.464142e+001,2.669103e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.388528e+000,7.604437e-001
6,B,6.148040e+001,1.149960e+001,8.220000e+002,0.000000e+000,707,2.534908e-001,1.976874e+002,7.269369e+001,2.677357e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.375302e+000,7.620783e-001
6,C,8.139414e+001,1.149960e+001,1.123000e+003,0.000000e+000,936,2.544817e-001,1.887177e+002,7.313302e+001,2.735135e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.360160e+000,7.628875e-001
6,D,8.965529e+001,1.149960e+001,1.203000e+003,0.000000e+000,1031,2.456688e-001,1.961202e+002,7.195115e+001,2.406535e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.363367e+000,7.586392e-001
6,E,7.400257e+001,1.149960e+001,1.000000e+003,0.000000e+000,851,2.515287e-001,2.003021e+002,7.266450e+001,2.649836e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.377856e+000,7.574875e-001
6,F,9.739469e+001,1.149960e+001,1.275000e+003,0.000000e+000,1120,2.475731e-001,1.929158e+002,7.444284e+001,2.670517e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.371850e+000,7.607708e-001
6,G,6.052384e+001,1.149960e+001,7.830000e+002,0.000000e+000,696,2.560990e-001,2.009153e+002,7.528550e+001,2.801162e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.396385e+000,7.545337e-001
7,B,6.530662e+001,1.149960e+001,8.570000e+002,0.000000e+000,751,2.478644e-001,2.013632e+002,7.176270e+001,2.496425e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.353575e+000,7.574482e-001
7,C,8.435076e+001,1.149960e+001,1.087000e+003,0.000000e+000,970,2.477272e-001,2.037367e+002,7.241693e+001,2.481114e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.366946e+000,7.592940e-001
7,D,9.513374e+001,1.149960e+001,1.268000e+003,0.000000e+000,1094,2.597065e-001,1.984281e+002,7.389124e+001,2.857067e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.384493e+000,7.545968e-001
7,E,1.044384e+002,1.149960e+001,1.357000e+003,0.000000e+000,1201,2.551870e-001,1.950043e+002,7.366481e+001,2.876893e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.364703e+000,7.633250e-001
7,F,9.609030e+001,1.149960e+001,1.256000e+003,0.000000e+000,1105,2.502922e-001,2.000499e+002,7.402884e+001,2.656281e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.381577e+000,7.525319e-001
7,G,8.095934e+001,1.149960e+001,1.122000e+003,0.000000e+000,931,2.561765e-001,1.975933e+002,7.568323e+001,2.939713e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.378944e+000,7.555401e-001
8,B,8.078542e+001,1.149960e+001,1.052000e+003,0.000000e+000,929,2.497059e-001,1.917469e+002,7.254094e+001,2.627197e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.377747e+000,7.585612e-001
8,C,8.904658e+001,1.149960e+001,1.180000e+003,0.000000e+000,1024,2.446449e-001,1.972242e+002,7.138489e+001,2.380945e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.380371e+000,7.604393e-001
8,D,8.956833e+001,1.149960e+001,1.217000e+003,0.000000e+000,1030,2.441750e-001,1.872040e+002,7.237382e+001,2.621991e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.389702e+000,7.558855e-001
8,E,9.826429e+001,1.149960e+001,1.290000e+003,0.000000e+000,1130,2.410302e-001,1.924152e+002,7.266330e+001,2.515363e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.363668e+000,7.604415e-001
8,F,8.008974e+001,1.149960e+001,1.052000e+003,0.000000e+000,921,2.427046e-001,1.951781e+002,7.351444e+001,2.676100e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.348536e+000,7.634768e-001
8,G,6.591534e+001,1.149960e+001,8.860000e+002,0.000000e+000,758,2.495920e-001,1.902179e+002,7.449797e+001,2.664598e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.373545e+000,7.603819e-001
